packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
29.0,21.0,15680.0,5616.0,2.0,5.0,11.0,2.0,16.0,9.0,14488.0,4764.0,47.0,57.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,69.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
29.0,20.0,13641.0,5621.0,2.0,6.0,10.0,3.0,14.0,11.0,12437.0,4809.0,46.0,59.0,417.0,96.0,1360.0,2715.0,583.0,842.0,69.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1612.0,7310.0,1.0,2.0,1.0,5.0,4.0,7.0,928.0,6574.0,25.0,23.0,204.0,1408.0,567.0,1408.0,202.0,578.0,79.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,22.0,19.0,207.0,1408.0,624.0,1408.0,226.0,582.0,64.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,18.0,13174.0,5496.0,2.0,5.0,10.0,3.0,14.0,10.0,12062.0,4764.0,50.0,67.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
22.0,21.0,2850.0,5661.0,2.0,6.0,2.0,3.0,6.0,11.0,1926.0,4809.0,63.0,58.0,417.0,96.0,1164.0,2715.0,398.0,842.0,75.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,14.0,1964.0,6536.0,2.0,1.0,3.0,6.0,6.0,7.0,1332.0,5964.0,63.0,66.0,416.0,1360.0,540.0,1360.0,199.0,504.0,75.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,25.0,25.0,204.0,1408.0,683.0,1408.0,251.0,580.0,79.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,29.0,26.0,204.0,1408.0,547.0,1408.0,194.0,579.0,80.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,27.0,25.0,204.0,1408.0,647.0,1408.0,236.0,581.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,12948.0,5616.0,2.0,5.0,9.0,4.0,14.0,11.0,11836.0,4764.0,52.0,59.0,417.0,96.0,1360.0,1360.0,585.0,588.0,79.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,13205.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12093.0,4764.0,51.0,60.0,417.0,96.0,1360.0,1360.0,584.0,588.0,69.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,21.0,14885.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,13733.0,4764.0,46.0,54.0,417.0,96.0,1360.0,1360.0,584.0,588.0,65.0,70.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13146.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12034.0,4764.0,49.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,70.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,20.0,15499.0,5576.0,2.0,5.0,11.0,4.0,15.0,11.0,14347.0,4764.0,49.0,61.0,417.0,96.0,1360.0,1360.0,587.0,588.0,68.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,64.0,61.0,417.0,96.0,1360.0,1360.0,544.0,588.0,73.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,18.0,4392.0,5496.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,66.0,67.0,417.0,96.0,1360.0,1360.0,544.0,588.0,79.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,76.0,66.0,417.0,96.0,1164.0,1360.0,398.0,588.0,82.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
29.0,20.0,14090.0,5621.0,2.0,6.0,10.0,2.0,14.0,10.0,12886.0,4809.0,45.0,58.0,417.0,96.0,1360.0,4075.0,584.0,1201.0,68.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,26.0,23.0,204.0,1408.0,683.0,1408.0,251.0,580.0,78.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1672.0,7399.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6663.0,23.0,20.0,207.0,1408.0,624.0,2816.0,226.0,893.0,66.0,65.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,19.0,2810.0,5581.0,2.0,6.0,2.0,4.0,6.0,12.0,1926.0,4809.0,66.0,63.0,417.0,96.0,1164.0,1360.0,398.0,597.0,74.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,14.0,1744.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,25.0,25.0,204.0,1408.0,647.0,1408.0,236.0,581.0,86.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,23.0,13756.0,5708.0,2.0,5.0,10.0,4.0,14.0,11.0,12644.0,4764.0,50.0,51.0,417.0,96.0,1360.0,1360.0,584.0,588.0,69.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,19.0,13185.0,5536.0,2.0,5.0,10.0,4.0,14.0,11.0,12073.0,4764.0,49.0,62.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
110.0,161.0,15519.0,17147.0,66.0,66.0,14.0,6.0,83.0,80.0,11087.0,10695.0,16353.0,11140.0,214.0,1360.0,1360.0,1942.0,685.0,895.0,16313.0,11113.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,18.0,5078.0,5541.0,2.0,6.0,4.0,4.0,8.0,12.0,4114.0,4809.0,57.0,64.0,417.0,96.0,1360.0,1360.0,524.0,597.0,70.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,26.0,23.0,204.0,1408.0,547.0,1408.0,194.0,579.0,79.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,74.0,64.0,417.0,96.0,1164.0,1360.0,398.0,588.0,76.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,21.0,4484.0,5661.0,3.0,6.0,3.0,4.0,8.0,12.0,3520.0,4809.0,59.0,56.0,417.0,96.0,1360.0,1360.0,544.0,597.0,70.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,22.0,13983.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12871.0,4764.0,47.0,50.0,417.0,96.0,1360.0,1360.0,584.0,588.0,70.0,58.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,22.0,13685.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12573.0,4764.0,48.0,51.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,58.0,amazon-amazon-echo-dot-with-clock-gen3
29.0,24.0,15719.0,5736.0,2.0,5.0,11.0,4.0,16.0,11.0,14527.0,4764.0,45.0,47.0,417.0,96.0,1360.0,1360.0,584.0,588.0,65.0,56.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,13621.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12509.0,4764.0,49.0,58.0,417.0,96.0,1360.0,1360.0,583.0,588.0,67.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,23.0,13213.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,12101.0,4764.0,48.0,49.0,417.0,96.0,1360.0,1360.0,584.0,588.0,66.0,72.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,26.0,23.0,204.0,1408.0,683.0,1408.0,251.0,580.0,79.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
22.0,19.0,5842.0,5536.0,2.0,5.0,4.0,4.0,9.0,11.0,4930.0,4764.0,61.0,62.0,417.0,96.0,1360.0,1360.0,584.0,588.0,71.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,27.0,25.0,204.0,1408.0,647.0,1408.0,236.0,581.0,81.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,73.0,62.0,417.0,96.0,1164.0,1360.0,398.0,588.0,75.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,12.0,1964.0,6456.0,2.0,1.0,3.0,4.0,6.0,5.0,1332.0,5964.0,54.0,69.0,416.0,1360.0,540.0,3151.0,199.0,1076.0,69.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,15.0,1672.0,7451.0,1.0,2.0,1.0,6.0,4.0,8.0,988.0,6663.0,41.0,34.0,207.0,1408.0,624.0,1408.0,226.0,549.0,125.0,124.0,amazon-amazon-echo-dot-with-clock-gen3
120.0,168.0,16538.0,19178.0,70.0,68.0,16.0,9.0,89.0,85.0,11706.0,12446.0,15055.0,10727.0,214.0,1360.0,1360.0,2720.0,403.0,999.0,15014.0,10686.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1592.0,7357.0,1.0,2.0,1.0,6.0,4.0,8.0,908.0,6621.0,26.0,23.0,204.0,1408.0,547.0,1408.0,194.0,550.0,82.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,13.0,1608.0,7254.0,1.0,2.0,1.0,4.0,4.0,6.0,924.0,6570.0,25.0,24.0,204.0,1408.0,563.0,2816.0,201.0,938.0,75.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
26.0,21.0,12548.0,5616.0,2.0,5.0,9.0,4.0,13.0,11.0,11476.0,4764.0,51.0,56.0,417.0,96.0,1360.0,1360.0,583.0,588.0,69.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,18.0,13182.0,5496.0,2.0,5.0,10.0,2.0,14.0,9.0,12070.0,4764.0,48.0,64.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,68.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,22.0,13766.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12654.0,4764.0,51.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,70.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
30.0,20.0,14864.0,5621.0,2.0,6.0,11.0,4.0,15.0,12.0,13620.0,4809.0,45.0,60.0,417.0,96.0,1360.0,1360.0,584.0,597.0,67.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,20.0,15450.0,5576.0,2.0,5.0,11.0,3.0,15.0,10.0,14298.0,4764.0,45.0,55.0,417.0,96.0,1360.0,2715.0,587.0,842.0,65.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,19.0,2810.0,5581.0,2.0,6.0,2.0,4.0,6.0,12.0,1926.0,4809.0,66.0,64.0,417.0,96.0,1164.0,1360.0,398.0,597.0,72.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,20.0,4392.0,5576.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,63.0,57.0,417.0,96.0,1360.0,1360.0,544.0,588.0,72.0,70.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,17.0,2718.0,5456.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,74.0,72.0,417.0,96.0,1164.0,2715.0,398.0,842.0,75.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,15.0,1692.0,7436.0,1.0,2.0,1.0,6.0,4.0,8.0,1008.0,6648.0,25.0,21.0,204.0,1408.0,647.0,1408.0,236.0,549.0,78.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,61.0,69.0,416.0,1360.0,540.0,1791.0,199.0,592.0,71.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,25.0,23.0,204.0,1408.0,683.0,1408.0,251.0,580.0,78.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,22.0,13209.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12097.0,4764.0,48.0,51.0,417.0,96.0,1360.0,1360.0,584.0,588.0,66.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13558.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12446.0,4764.0,48.0,54.0,417.0,96.0,1360.0,1360.0,583.0,588.0,69.0,71.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,13471.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12359.0,4764.0,48.0,57.0,417.0,96.0,1360.0,1360.0,583.0,588.0,65.0,72.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,20.0,14828.0,5576.0,2.0,5.0,11.0,4.0,15.0,11.0,13676.0,4764.0,45.0,56.0,417.0,96.0,1360.0,1360.0,584.0,588.0,66.0,72.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,18.0,4392.0,5496.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,62.0,62.0,417.0,96.0,1360.0,1360.0,544.0,588.0,70.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
26.0,19.0,12548.0,5536.0,2.0,5.0,9.0,3.0,13.0,10.0,11476.0,4764.0,50.0,60.0,417.0,96.0,1360.0,2715.0,583.0,842.0,70.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,25.0,22.0,204.0,1408.0,547.0,1408.0,194.0,579.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,48.0,43.0,207.0,1408.0,624.0,1408.0,226.0,582.0,154.0,153.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,73.0,67.0,417.0,96.0,1164.0,1360.0,398.0,588.0,78.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
22.0,18.0,6925.0,5496.0,2.0,5.0,5.0,2.0,9.0,9.0,6013.0,4764.0,60.0,64.0,417.0,96.0,1360.0,4075.0,588.0,1257.0,71.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
119.0,173.0,16944.0,19763.0,66.0,70.0,17.0,11.0,86.0,89.0,12084.0,12831.0,15250.0,10462.0,214.0,1360.0,1360.0,1360.0,681.0,795.0,15210.0,10435.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,21.0,14443.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,13291.0,4764.0,47.0,56.0,417.0,96.0,1360.0,1360.0,583.0,588.0,67.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,12964.0,5576.0,2.0,5.0,9.0,4.0,14.0,11.0,11852.0,4764.0,51.0,60.0,417.0,96.0,1360.0,1360.0,585.0,588.0,69.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
30.0,22.0,17122.0,5656.0,2.0,5.0,12.0,4.0,17.0,11.0,15890.0,4764.0,46.0,55.0,417.0,96.0,1360.0,1360.0,585.0,588.0,69.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
30.0,23.0,15601.0,5741.0,2.0,6.0,11.0,4.0,15.0,12.0,14357.0,4809.0,45.0,51.0,417.0,96.0,1360.0,1360.0,587.0,597.0,67.0,71.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,13972.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12860.0,4764.0,51.0,61.0,417.0,96.0,1360.0,1360.0,584.0,588.0,75.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,19.0,13600.0,5536.0,2.0,5.0,10.0,4.0,14.0,11.0,12488.0,4764.0,48.0,60.0,417.0,96.0,1360.0,1360.0,583.0,588.0,68.0,72.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,20.0,4392.0,5576.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,60.0,54.0,417.0,96.0,1360.0,1360.0,544.0,588.0,69.0,60.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,70.0,60.0,417.0,96.0,1164.0,1360.0,398.0,588.0,72.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,55.0,63.0,416.0,1360.0,540.0,1791.0,199.0,592.0,68.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,25.0,25.0,204.0,1408.0,683.0,1408.0,251.0,580.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,25.0,23.0,204.0,1408.0,647.0,1408.0,236.0,581.0,76.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,20.0,12640.0,5621.0,2.0,6.0,9.0,3.0,13.0,11.0,11476.0,4809.0,48.0,59.0,417.0,96.0,1360.0,2720.0,583.0,843.0,69.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,15.0,1592.0,7409.0,1.0,2.0,1.0,6.0,4.0,8.0,908.0,6621.0,30.0,25.0,204.0,1408.0,547.0,1408.0,194.0,550.0,84.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,42.0,37.0,207.0,1408.0,624.0,1408.0,226.0,582.0,125.0,122.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,74.0,63.0,417.0,96.0,1164.0,1360.0,398.0,588.0,75.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,13286.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12174.0,4764.0,49.0,58.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13229.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12117.0,4764.0,49.0,56.0,417.0,96.0,1360.0,2715.0,584.0,842.0,72.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,20.0,14559.0,5576.0,2.0,5.0,11.0,4.0,15.0,11.0,13407.0,4764.0,47.0,58.0,417.0,96.0,1360.0,1360.0,583.0,588.0,69.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
31.0,23.0,16027.0,5741.0,2.0,6.0,12.0,3.0,16.0,11.0,14743.0,4809.0,43.0,50.0,417.0,96.0,1360.0,2715.0,584.0,842.0,67.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,22.0,13199.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12087.0,4764.0,49.0,53.0,417.0,96.0,1360.0,2720.0,584.0,843.0,69.0,72.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,14.0,1664.0,7310.0,1.0,2.0,1.0,5.0,4.0,7.0,928.0,6574.0,25.0,24.0,204.0,1408.0,567.0,1408.0,202.0,578.0,85.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
22.0,19.0,5842.0,5536.0,2.0,5.0,4.0,4.0,9.0,11.0,4930.0,4764.0,58.0,57.0,417.0,96.0,1360.0,1360.0,584.0,588.0,69.0,68.0,amazon-amazon-echo-dot-with-clock-gen3
16.0,13.0,2018.0,5948.0,2.0,1.0,2.0,5.0,5.0,7.0,1346.0,5416.0,80.0,86.0,409.0,1360.0,780.0,1738.0,290.0,635.0,90.0,100.0,amazon-amazon-echo-dot-with-clock-gen3
113.0,166.0,16249.0,17528.0,67.0,67.0,16.0,6.0,87.0,82.0,11697.0,10876.0,15853.0,10760.0,214.0,1360.0,1360.0,2720.0,557.0,1007.0,15813.0,10733.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,17.0,2718.0,5456.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,72.0,70.0,417.0,96.0,1164.0,2715.0,398.0,842.0,79.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,15.0,1728.0,7422.0,1.0,2.0,1.0,6.0,4.0,8.0,1044.0,6634.0,26.0,22.0,204.0,1408.0,683.0,1408.0,251.0,549.0,79.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,63.0,73.0,416.0,1360.0,540.0,1791.0,199.0,592.0,78.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,20.0,4484.0,5621.0,3.0,6.0,3.0,4.0,8.0,12.0,3520.0,4809.0,58.0,58.0,417.0,96.0,1360.0,1360.0,544.0,597.0,69.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,15.0,1592.0,7409.0,1.0,2.0,1.0,6.0,4.0,8.0,908.0,6621.0,27.0,22.0,204.0,1408.0,547.0,1408.0,194.0,550.0,83.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13365.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12253.0,4764.0,49.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,70.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13196.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12084.0,4764.0,53.0,61.0,417.0,96.0,1360.0,1360.0,584.0,588.0,75.0,70.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13704.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12592.0,4764.0,47.0,53.0,417.0,96.0,1360.0,1360.0,583.0,588.0,70.0,69.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13191.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12079.0,4764.0,48.0,54.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,61.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,21.0,14174.0,5616.0,3.0,5.0,10.0,4.0,15.0,11.0,13022.0,4764.0,47.0,56.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,22.0,15117.0,5656.0,2.0,5.0,11.0,4.0,15.0,11.0,13965.0,4764.0,48.0,54.0,417.0,96.0,1360.0,1360.0,585.0,588.0,73.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,15.0,1744.0,7419.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,27.0,25.0,204.0,1408.0,647.0,1408.0,236.0,581.0,87.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,75.0,70.0,417.0,96.0,1164.0,1360.0,398.0,588.0,79.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,20.0,13182.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12070.0,4764.0,50.0,59.0,417.0,96.0,1360.0,1360.0,584.0,588.0,70.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,18.0,4484.0,5541.0,3.0,6.0,3.0,3.0,8.0,11.0,3520.0,4809.0,57.0,64.0,417.0,96.0,1360.0,2715.0,544.0,842.0,67.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,25.0,22.0,207.0,1408.0,624.0,1408.0,226.0,582.0,66.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,26.0,23.0,204.0,1408.0,683.0,1408.0,251.0,580.0,77.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
20.0,19.0,4352.0,5536.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,64.0,58.0,417.0,96.0,1360.0,1360.0,544.0,588.0,71.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
26.0,21.0,13104.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12032.0,4764.0,52.0,57.0,417.0,96.0,1360.0,1360.0,584.0,588.0,73.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
29.0,21.0,15572.0,5616.0,3.0,5.0,11.0,4.0,16.0,11.0,14380.0,4764.0,44.0,53.0,417.0,96.0,1360.0,1360.0,583.0,588.0,65.0,72.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,18.0,13127.0,5496.0,2.0,5.0,10.0,4.0,14.0,11.0,12015.0,4764.0,51.0,67.0,417.0,96.0,1360.0,1360.0,584.0,588.0,74.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,21.0,13584.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12472.0,4764.0,49.0,55.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
27.0,22.0,13274.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12162.0,4764.0,48.0,52.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,70.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,72.0,62.0,417.0,96.0,1164.0,1360.0,398.0,588.0,76.0,65.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,25.0,22.0,204.0,1408.0,547.0,1408.0,194.0,579.0,77.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,15.0,1620.0,7416.0,1.0,2.0,1.0,6.0,4.0,8.0,936.0,6628.0,31.0,26.0,204.0,1408.0,575.0,1408.0,206.0,549.0,81.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,54.0,62.0,416.0,1360.0,540.0,1791.0,199.0,592.0,68.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
