,packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
44548,18.0,19.0,1761.0,2043.0,1.0,5.0,1.0,1.0,4.0,7.0,769.0,1047.0,14281.0,13487.0,582.0,212.0,582.0,580.0,226.0,184.0,21263.0,23255.0,google-nest-mini-gen2
44549,13.0,16.0,1860.0,5992.0,1.0,3.0,1.0,4.0,5.0,7.0,1156.0,5124.0,369.0,295.0,175.0,1402.0,764.0,1402.0,270.0,609.0,716.0,706.0,google-nest-mini-gen2
44550,26.0,31.0,3873.0,5122.0,5.0,5.0,3.0,5.0,10.0,13.0,2441.0,3466.0,9725.0,8104.0,585.0,212.0,1056.0,623.0,330.0,233.0,9527.0,8082.0,google-nest-mini-gen2
44551,14.0,16.0,1397.0,1684.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,22101.0,19154.0,585.0,212.0,585.0,580.0,260.0,219.0,22995.0,23330.0,google-nest-mini-gen2
44552,14.0,14.0,1385.0,1580.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,22120.0,22120.0,585.0,212.0,585.0,580.0,260.0,219.0,22971.0,22982.0,google-nest-mini-gen2
44553,21.0,24.0,2209.0,2376.0,2.0,7.0,1.0,1.0,7.0,9.0,1049.0,1084.0,12081.0,10505.0,585.0,212.0,585.0,580.0,181.0,171.0,11967.0,10444.0,google-nest-mini-gen2
44554,11.0,9.0,1265.0,1904.0,0.0,0.0,1.0,1.0,2.0,5.0,649.0,1428.0,4206.0,5228.0,585.0,212.0,585.0,580.0,260.0,147.0,12168.0,13433.0,google-nest-mini-gen2
44555,26.0,28.0,3318.0,3693.0,2.0,6.0,4.0,4.0,9.0,13.0,1922.0,2229.0,9635.0,8921.0,585.0,212.0,585.0,580.0,183.0,165.0,9629.0,8908.0,google-nest-mini-gen2
44556,16.0,15.0,1494.0,1640.0,0.0,1.0,1.0,1.0,2.0,3.0,646.0,848.0,19131.0,20497.0,582.0,212.0,582.0,580.0,259.0,219.0,21641.0,22548.0,google-nest-mini-gen2
44557,15.0,14.0,1434.0,1580.0,0.0,1.0,1.0,1.0,2.0,3.0,646.0,848.0,20479.0,22055.0,582.0,212.0,582.0,580.0,259.0,219.0,22557.0,22960.0,google-nest-mini-gen2
44558,8.0,6.0,1073.0,1112.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,3175.0,4356.0,585.0,212.0,585.0,580.0,260.0,184.0,7383.0,8483.0,google-nest-mini-gen2
44559,25.0,32.0,3291.0,7990.0,2.0,3.0,4.0,7.0,9.0,16.0,1923.0,6318.0,10094.0,7815.0,585.0,212.0,585.0,1059.0,183.0,261.0,10087.0,7802.0,google-nest-mini-gen2
44560,8.0,6.0,1073.0,1112.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,6515.0,9118.0,585.0,212.0,585.0,580.0,260.0,184.0,15825.0,18115.0,google-nest-mini-gen2
44561,14.0,13.0,2643.0,2516.0,0.0,0.0,3.0,2.0,5.0,5.0,1883.0,1796.0,5045.0,5404.0,585.0,212.0,585.0,580.0,255.0,180.0,4828.0,5210.0,google-nest-mini-gen2
44562,25.0,29.0,3795.0,5122.0,5.0,5.0,3.0,6.0,10.0,12.0,2439.0,3570.0,10022.0,8590.0,585.0,212.0,1056.0,663.0,330.0,249.0,9814.0,8567.0,google-nest-mini-gen2
44563,26.0,33.0,5497.0,4754.0,2.0,5.0,6.0,3.0,10.0,14.0,4077.0,2994.0,9886.0,7723.0,585.0,212.0,1056.0,692.0,323.0,146.0,9782.0,7619.0,google-nest-mini-gen2
44564,32.0,39.0,4894.0,8605.0,4.0,6.0,5.0,10.0,11.0,19.0,3150.0,6569.0,12136.0,9900.0,585.0,212.0,1056.0,840.0,321.0,294.0,11605.0,9878.0,google-nest-mini-gen2
44565,26.0,29.0,3860.0,6880.0,5.0,4.0,3.0,7.0,10.0,13.0,2440.0,5328.0,9708.0,8668.0,585.0,212.0,1056.0,882.0,330.0,315.0,9385.0,8646.0,google-nest-mini-gen2
44566,15.0,15.0,1461.0,1680.0,0.0,2.0,1.0,1.0,2.0,4.0,649.0,904.0,20473.0,20473.0,585.0,212.0,585.0,580.0,260.0,214.0,24366.0,24316.0,google-nest-mini-gen2
44567,29.0,30.0,10048.0,6451.0,2.0,4.0,7.0,7.0,14.0,12.0,8472.0,4883.0,8756.0,8454.0,585.0,212.0,1402.0,793.0,607.0,306.0,8750.0,8447.0,google-nest-mini-gen2
44568,10.0,14.0,1591.0,5793.0,1.0,2.0,1.0,4.0,4.0,6.0,1063.0,5049.0,221.0,153.0,175.0,1402.0,764.0,1402.0,292.0,583.0,342.0,294.0,google-nest-mini-gen2
44569,15.0,17.0,1457.0,1736.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,20802.0,18182.0,585.0,212.0,585.0,580.0,260.0,219.0,22929.0,22909.0,google-nest-mini-gen2
44570,10.0,8.0,1177.0,1224.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,5714.0,7346.0,585.0,212.0,585.0,580.0,260.0,184.0,14301.0,15870.0,google-nest-mini-gen2
44571,11.0,9.0,1237.0,1284.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,5168.0,6459.0,585.0,212.0,585.0,580.0,260.0,184.0,13668.0,15031.0,google-nest-mini-gen2
44572,21.0,24.0,3459.0,2789.0,2.0,5.0,3.0,2.0,7.0,10.0,2323.0,1533.0,12028.0,10459.0,585.0,212.0,1056.0,580.0,360.0,163.0,12004.0,10437.0,google-nest-mini-gen2
44573,15.0,16.0,1572.0,1719.0,1.0,2.0,1.0,1.0,4.0,4.0,772.0,879.0,17170.0,16025.0,585.0,212.0,585.0,580.0,227.0,219.0,21534.0,22869.0,google-nest-mini-gen2
44574,15.0,15.0,1434.0,1632.0,0.0,1.0,1.0,1.0,2.0,3.0,646.0,848.0,20507.0,20507.0,582.0,212.0,582.0,580.0,259.0,219.0,23553.0,23562.0,google-nest-mini-gen2
44575,16.0,16.0,1494.0,1692.0,0.0,1.0,1.0,1.0,2.0,3.0,646.0,848.0,19157.0,19157.0,582.0,212.0,582.0,580.0,259.0,219.0,22331.0,22340.0,google-nest-mini-gen2
44576,19.0,23.0,2022.0,6927.0,2.0,4.0,2.0,6.0,6.0,10.0,990.0,5723.0,13377.0,10944.0,517.0,1402.0,517.0,1402.0,173.0,548.0,16732.0,10935.0,google-nest-mini-gen2
44577,21.0,25.0,2698.0,4458.0,2.0,4.0,3.0,5.0,7.0,10.0,1562.0,3150.0,12030.0,10025.0,584.0,212.0,584.0,1116.0,209.0,324.0,11973.0,10007.0,google-nest-mini-gen2
44578,23.0,27.0,3587.0,5785.0,2.0,5.0,3.0,7.0,7.0,13.0,2323.0,4373.0,10926.0,9245.0,585.0,212.0,1056.0,691.0,360.0,261.0,10480.0,9225.0,google-nest-mini-gen2
44579,13.0,16.0,1807.0,10929.0,1.0,3.0,1.0,7.0,4.0,10.0,1063.0,10089.0,418.0,334.0,175.0,1402.0,764.0,2377.0,292.0,714.0,1465.0,274.0,google-nest-mini-gen2
44580,7.0,7.0,941.0,3636.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3264.0,47.0,45.0,517.0,1402.0,517.0,1402.0,226.0,362.0,77.0,83.0,google-nest-mini-gen2
44581,9.0,12.0,1539.0,5708.0,1.0,2.0,1.0,3.0,4.0,5.0,1063.0,5076.0,51.0,36.0,175.0,1402.0,764.0,2378.0,292.0,887.0,64.0,58.0,google-nest-mini-gen2
44582,7.0,7.0,941.0,3584.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3212.0,14.0,12.0,517.0,1402.0,517.0,1402.0,226.0,353.0,11.0,12.0,google-nest-mini-gen2
44583,11.0,17.0,1217.0,2020.0,0.0,6.0,1.0,1.0,2.0,8.0,649.0,1128.0,27605.0,17178.0,585.0,212.0,585.0,580.0,260.0,173.0,29552.0,24943.0,google-nest-mini-gen2
44584,8.0,6.0,993.0,4726.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,4406.0,19.0,26.0,517.0,1402.0,517.0,2424.0,226.0,754.0,16.0,24.0,google-nest-mini-gen2
44585,8.0,5.0,1005.0,4672.0,0.0,0.0,1.0,2.0,2.0,2.0,581.0,4404.0,19.0,32.0,517.0,3824.0,517.0,3824.0,226.0,1622.0,18.0,19.0,google-nest-mini-gen2
44586,8.0,6.0,1005.0,4726.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,4406.0,19.0,25.0,517.0,1402.0,517.0,2424.0,226.0,754.0,16.0,19.0,google-nest-mini-gen2
44587,17.0,16.0,2558.0,4989.0,5.0,3.0,3.0,4.0,10.0,9.0,1654.0,4137.0,22.0,22.0,517.0,1402.0,517.0,1514.0,189.0,559.0,62.0,44.0,google-nest-mini-gen2
44588,8.0,7.0,1005.0,4777.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,4405.0,2321.0,2706.0,517.0,1402.0,517.0,2423.0,226.0,753.0,5632.0,6026.0,google-nest-mini-gen2
44589,10.0,11.0,1133.0,8810.0,0.0,0.0,1.0,7.0,2.0,7.0,581.0,8230.0,135.0,121.0,517.0,1402.0,517.0,1402.0,226.0,294.0,368.0,183.0,google-nest-mini-gen2
44590,8.0,7.0,993.0,3832.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3460.0,10.0,10.0,517.0,1402.0,517.0,1478.0,226.0,406.0,12.0,11.0,google-nest-mini-gen2
44591,19.0,20.0,2034.0,4788.0,2.0,4.0,2.0,4.0,6.0,8.0,1002.0,3740.0,13456.0,12748.0,517.0,1402.0,517.0,1402.0,174.0,533.0,16608.0,22125.0,google-nest-mini-gen2
44592,22.0,26.0,2863.0,7068.0,2.0,6.0,3.0,5.0,7.0,12.0,1675.0,5708.0,11531.0,9686.0,517.0,1402.0,563.0,2423.0,218.0,745.0,11497.0,9652.0,google-nest-mini-gen2
44593,46.0,251.0,6069.0,384765.0,2.0,4.0,3.0,232.0,8.0,237.0,3657.0,371705.0,5359.0,964.0,517.0,1402.0,1402.0,7010.0,565.0,756.0,5343.0,928.0,google-nest-mini-gen2
44594,28.0,29.0,6817.0,9994.0,2.0,5.0,6.0,8.0,10.0,14.0,5237.0,8442.0,8897.0,8580.0,517.0,1402.0,1323.0,1514.0,469.0,582.0,8862.0,8567.0,google-nest-mini-gen2
44595,28.0,34.0,3699.0,8278.0,2.0,6.0,3.0,6.0,13.0,20.0,2199.0,6502.0,8924.0,7301.0,517.0,1402.0,517.0,2422.0,146.0,772.0,8910.0,7280.0,google-nest-mini-gen2
44596,24.0,24.0,5557.0,6426.0,3.0,5.0,4.0,5.0,9.0,10.0,4265.0,5170.0,10475.0,10475.0,517.0,1402.0,1402.0,1514.0,543.0,549.0,10460.0,10432.0,google-nest-mini-gen2
44597,43.0,65.0,18400.0,12947.0,3.0,18.0,13.0,10.0,25.0,31.0,16108.0,9547.0,5826.0,3823.0,517.0,1402.0,1402.0,1402.0,591.0,501.0,5816.0,3814.0,google-nest-mini-gen2
44598,22.0,28.0,3200.0,6566.0,2.0,4.0,5.0,6.0,9.0,13.0,2024.0,5102.0,11473.0,8923.0,517.0,1402.0,517.0,1697.0,172.0,570.0,11456.0,8899.0,google-nest-mini-gen2
44599,32.0,34.0,12801.0,7916.0,3.0,6.0,9.0,6.0,16.0,14.0,11057.0,6128.0,7799.0,7327.0,517.0,1402.0,1402.0,1513.0,600.0,595.0,7769.0,7297.0,google-nest-mini-gen2
44600,85.0,400.0,6516.0,961642.0,3.0,3.0,3.0,378.0,11.0,382.0,2040.0,940810.0,2890.0,608.0,517.0,1402.0,577.0,12618.0,190.0,1663.0,2800.0,523.0,google-nest-mini-gen2
44601,22.0,26.0,2435.0,8507.0,2.0,6.0,2.0,6.0,6.0,12.0,1235.0,7147.0,11449.0,9617.0,517.0,1402.0,517.0,2422.0,212.0,742.0,11429.0,9602.0,google-nest-mini-gen2
44602,24.0,76.0,2525.0,111345.0,2.0,2.0,2.0,62.0,6.0,65.0,1269.0,107385.0,10442.0,3202.0,517.0,1402.0,526.0,7010.0,220.0,892.0,10425.0,3192.0,google-nest-mini-gen2
44603,24.0,45.0,2530.0,45756.0,2.0,2.0,2.0,32.0,6.0,34.0,1262.0,43408.0,10506.0,5492.0,517.0,1402.0,519.0,2422.0,218.0,645.0,10363.0,5351.0,google-nest-mini-gen2
44604,50.0,64.0,20124.0,12820.0,6.0,9.0,15.0,13.0,29.0,26.0,17444.0,9448.0,6299.0,4899.0,517.0,1402.0,1402.0,1402.0,490.0,577.0,6275.0,4875.0,google-nest-mini-gen2
44605,18.0,22.0,2193.0,5265.0,2.0,4.0,2.0,4.0,6.0,9.0,1225.0,4113.0,14183.0,11482.0,517.0,1402.0,517.0,1478.0,209.0,556.0,16873.0,11459.0,google-nest-mini-gen2
44606,9.0,8.0,1149.0,1640.0,0.0,0.0,1.0,1.0,2.0,4.0,649.0,1216.0,4628.0,5226.0,585.0,212.0,585.0,580.0,260.0,159.0,11638.0,12326.0,google-nest-mini-gen2
44607,18.0,18.0,1653.0,2004.0,0.0,5.0,1.0,1.0,2.0,7.0,649.0,1072.0,17123.0,17123.0,585.0,212.0,585.0,580.0,260.0,182.0,23831.0,23357.0,google-nest-mini-gen2
44608,25.0,31.0,3274.0,5622.0,2.0,4.0,4.0,4.0,9.0,15.0,1886.0,4002.0,10033.0,8026.0,585.0,212.0,585.0,991.0,181.0,178.0,10027.0,8013.0,google-nest-mini-gen2
44609,18.0,18.0,1653.0,2004.0,0.0,5.0,1.0,1.0,2.0,7.0,649.0,1072.0,17014.0,17014.0,585.0,212.0,585.0,580.0,260.0,182.0,24738.0,24617.0,google-nest-mini-gen2
44610,21.0,24.0,3616.0,3356.0,0.0,1.0,4.0,2.0,6.0,7.0,2468.0,2064.0,14355.0,12483.0,585.0,212.0,585.0,580.0,245.0,187.0,14204.0,12379.0,google-nest-mini-gen2
44611,22.0,27.0,3062.0,3458.0,2.0,4.0,4.0,3.0,9.0,12.0,1886.0,2046.0,11451.0,9249.0,585.0,212.0,585.0,580.0,180.0,159.0,11445.0,9235.0,google-nest-mini-gen2
44612,10.0,9.0,1189.0,1480.0,0.0,0.0,1.0,1.0,2.0,3.0,649.0,1004.0,6791.0,7584.0,585.0,212.0,585.0,580.0,260.0,173.0,14328.0,15033.0,google-nest-mini-gen2
44613,29.0,29.0,8832.0,3418.0,2.0,7.0,7.0,2.0,13.0,12.0,7256.0,1902.0,8776.0,8776.0,585.0,212.0,1402.0,580.0,615.0,167.0,8769.0,8768.0,google-nest-mini-gen2
44614,16.0,22.0,3451.0,12212.0,1.0,3.0,3.0,8.0,6.0,11.0,2591.0,11020.0,1014.0,724.0,175.0,1402.0,764.0,2377.0,334.0,719.0,2329.0,1142.0,google-nest-mini-gen2
44615,24.0,27.0,2470.0,10796.0,2.0,4.0,2.0,9.0,7.0,15.0,1142.0,9384.0,10493.0,9282.0,517.0,1402.0,517.0,1512.0,163.0,574.0,10431.0,9219.0,google-nest-mini-gen2
44616,22.0,27.0,2336.0,7933.0,2.0,5.0,2.0,8.0,7.0,13.0,1136.0,6521.0,11486.0,9277.0,517.0,1402.0,517.0,1402.0,163.0,516.0,11435.0,9260.0,google-nest-mini-gen2
44617,23.0,47.0,6045.0,24946.0,3.0,4.0,4.0,26.0,9.0,30.0,4817.0,22482.0,10989.0,5256.0,517.0,1402.0,1402.0,1402.0,591.0,562.0,10979.0,5247.0,google-nest-mini-gen2
44618,225.0,2023.0,12980.0,4541308.0,2.0,3.0,2.0,2002.0,6.0,2007.0,1248.0,4436104.0,1078.0,119.0,517.0,1402.0,517.0,11216.0,216.0,1743.0,1066.0,112.0,google-nest-mini-gen2
44619,128.0,1471.0,7908.0,2599402.0,1.0,2.0,2.0,1453.0,5.0,1458.0,1208.0,2522902.0,1902.0,164.0,517.0,1402.0,517.0,9814.0,220.0,1133.0,1896.0,160.0,google-nest-mini-gen2
44620,127.0,1136.0,7845.0,2311747.0,1.0,2.0,2.0,1117.0,5.0,1121.0,1221.0,2252667.0,1909.0,211.0,517.0,1402.0,517.0,11216.0,223.0,2654.0,1902.0,207.0,google-nest-mini-gen2
44621,324.0,3809.0,18853.0,6345062.0,0.0,5.0,2.0,3783.0,3.0,3788.0,1349.0,6146986.0,764.0,64.0,517.0,1402.0,768.0,11216.0,291.0,1682.0,754.0,60.0,google-nest-mini-gen2
44622,29.0,30.0,9925.0,5874.0,2.0,4.0,7.0,6.0,13.0,12.0,8349.0,4306.0,8663.0,8364.0,585.0,212.0,1402.0,847.0,602.0,297.0,8657.0,8357.0,google-nest-mini-gen2
44623,8.0,6.0,1073.0,1112.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,2137.0,2938.0,585.0,212.0,585.0,580.0,260.0,184.0,5046.0,5811.0,google-nest-mini-gen2
44624,14.0,18.0,2953.0,8310.0,1.0,3.0,2.0,5.0,7.0,8.0,2193.0,7330.0,87.0,66.0,175.0,1402.0,813.0,2377.0,319.0,777.0,164.0,75.0,google-nest-mini-gen2
44625,29.0,29.0,9580.0,6349.0,2.0,4.0,7.0,7.0,13.0,13.0,8004.0,4833.0,8607.0,8607.0,585.0,212.0,1402.0,783.0,605.0,282.0,8600.0,8600.0,google-nest-mini-gen2
44626,7.0,7.0,941.0,3637.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3265.0,12.0,11.0,517.0,1402.0,517.0,1402.0,226.0,362.0,16.0,12.0,google-nest-mini-gen2
44627,20.0,26.0,2086.0,7197.0,2.0,7.0,2.0,6.0,6.0,13.0,990.0,5837.0,12964.0,9852.0,517.0,1402.0,517.0,1402.0,173.0,564.0,16059.0,9843.0,google-nest-mini-gen2
44628,22.0,26.0,2762.0,4352.0,2.0,4.0,3.0,4.0,7.0,11.0,1562.0,2992.0,11469.0,9634.0,584.0,212.0,584.0,931.0,209.0,269.0,11433.0,9591.0,google-nest-mini-gen2
44629,22.0,24.0,2762.0,4913.0,2.0,4.0,3.0,5.0,7.0,10.0,1562.0,3657.0,11471.0,10473.0,584.0,212.0,584.0,913.0,209.0,332.0,11369.0,10455.0,google-nest-mini-gen2
44630,23.0,31.0,3172.0,5638.0,2.0,6.0,4.0,5.0,9.0,15.0,1920.0,4018.0,11111.0,8148.0,585.0,212.0,585.0,1012.0,183.0,185.0,11104.0,8134.0,google-nest-mini-gen2
44631,15.0,15.0,1460.0,1680.0,0.0,2.0,1.0,1.0,2.0,4.0,648.0,904.0,20396.0,20396.0,584.0,212.0,584.0,580.0,260.0,214.0,23784.0,23460.0,google-nest-mini-gen2
44632,26.0,27.0,9358.0,3189.0,2.0,5.0,7.0,3.0,13.0,10.0,7974.0,1777.0,9662.0,9291.0,585.0,212.0,1402.0,580.0,606.0,165.0,9656.0,9284.0,google-nest-mini-gen2
44633,17.0,18.0,1586.0,2416.0,0.0,1.0,1.0,1.0,2.0,6.0,646.0,1484.0,18003.0,16944.0,582.0,212.0,582.0,580.0,259.0,159.0,20290.0,19876.0,google-nest-mini-gen2
44634,14.0,13.0,1385.0,1520.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,21956.0,23786.0,585.0,212.0,585.0,580.0,260.0,219.0,23790.0,23496.0,google-nest-mini-gen2
44635,18.0,17.0,1638.0,2576.0,0.0,1.0,1.0,1.0,2.0,7.0,646.0,1696.0,17130.0,18200.0,582.0,212.0,582.0,580.0,259.0,148.0,18065.0,20199.0,google-nest-mini-gen2
44636,12.0,11.0,1329.0,2220.0,0.0,0.0,1.0,1.0,2.0,6.0,649.0,1640.0,3463.0,3764.0,585.0,212.0,585.0,580.0,260.0,137.0,10071.0,10031.0,google-nest-mini-gen2
44637,15.0,15.0,1461.0,1680.0,0.0,2.0,1.0,1.0,2.0,4.0,649.0,904.0,20443.0,20443.0,585.0,212.0,585.0,580.0,260.0,214.0,23248.0,22640.0,google-nest-mini-gen2
44638,13.0,15.0,1807.0,11051.0,1.0,3.0,1.0,6.0,4.0,9.0,1063.0,10263.0,378.0,324.0,175.0,3779.0,764.0,3779.0,292.0,1097.0,892.0,292.0,google-nest-mini-gen2
44639,14.0,14.0,1397.0,1572.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,22024.0,22024.0,585.0,212.0,585.0,580.0,260.0,219.0,23198.0,22593.0,google-nest-mini-gen2
44640,16.0,16.0,1525.0,2312.0,0.0,1.0,1.0,1.0,2.0,6.0,649.0,1484.0,19306.0,19306.0,585.0,212.0,585.0,580.0,260.0,159.0,21051.0,21050.0,google-nest-mini-gen2
44641,14.0,14.0,1397.0,1572.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,22008.0,22008.0,585.0,212.0,585.0,580.0,260.0,219.0,23359.0,22838.0,google-nest-mini-gen2
44642,15.0,15.0,1449.0,1836.0,0.0,1.0,1.0,1.0,2.0,4.0,649.0,1060.0,20450.0,20450.0,585.0,212.0,585.0,580.0,260.0,192.0,22710.0,22723.0,google-nest-mini-gen2
44643,20.0,25.0,3394.0,3840.0,2.0,4.0,3.0,4.0,7.0,10.0,2322.0,2532.0,12677.0,10036.0,585.0,212.0,1056.0,807.0,360.0,245.0,12593.0,10013.0,google-nest-mini-gen2
44644,17.0,19.0,1641.0,3796.0,0.0,1.0,1.0,4.0,3.0,7.0,713.0,2800.0,18084.0,16074.0,585.0,212.0,585.0,580.0,245.0,213.0,20362.0,15724.0,google-nest-mini-gen2
44645,12.0,16.0,1715.0,6910.0,1.0,2.0,1.0,5.0,4.0,7.0,1063.0,6054.0,361.0,264.0,175.0,1402.0,764.0,1402.0,292.0,544.0,843.0,639.0,google-nest-mini-gen2
44646,8.0,6.0,1073.0,1112.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,3940.0,5491.0,585.0,212.0,585.0,580.0,260.0,184.0,9381.0,10747.0,google-nest-mini-gen2
44647,8.0,6.0,1073.0,1112.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,6275.0,8743.0,585.0,212.0,585.0,580.0,260.0,184.0,15236.0,17457.0,google-nest-mini-gen2
44648,30.0,31.0,10375.0,5496.0,3.0,5.0,8.0,6.0,15.0,14.0,8723.0,3864.0,8483.0,8200.0,585.0,212.0,1402.0,580.0,611.0,227.0,8477.0,8193.0,google-nest-mini-gen2
44649,10.0,12.0,1591.0,5680.0,1.0,2.0,1.0,3.0,4.0,5.0,1063.0,5048.0,58.0,47.0,175.0,1402.0,764.0,2377.0,292.0,885.0,89.0,100.0,google-nest-mini-gen2
44650,17.0,18.0,1589.0,2260.0,0.0,2.0,1.0,1.0,2.0,6.0,649.0,1328.0,18032.0,16971.0,585.0,212.0,585.0,580.0,260.0,174.0,21639.0,21493.0,google-nest-mini-gen2
44651,14.0,14.0,1397.0,1572.0,0.0,1.0,1.0,1.0,2.0,3.0,649.0,848.0,21977.0,21977.0,585.0,212.0,585.0,580.0,260.0,219.0,23679.0,23380.0,google-nest-mini-gen2
44652,13.0,15.0,2840.0,9052.0,0.0,0.0,4.0,7.0,5.0,7.0,2132.0,8228.0,100.0,85.0,517.0,1402.0,517.0,1402.0,181.0,294.0,143.0,87.0,google-nest-mini-gen2
44653,9.0,8.0,1045.0,4837.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,4405.0,112.0,127.0,517.0,1402.0,517.0,2423.0,226.0,753.0,222.0,148.0,google-nest-mini-gen2
44654,11.0,12.0,1643.0,5716.0,1.0,2.0,1.0,3.0,4.0,5.0,1063.0,5076.0,120.0,109.0,175.0,1402.0,764.0,2378.0,292.0,887.0,215.0,190.0,google-nest-mini-gen2
44655,7.0,6.0,941.0,3532.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3212.0,14.0,16.0,517.0,1402.0,517.0,1402.0,226.0,353.0,16.0,15.0,google-nest-mini-gen2
44656,16.0,16.0,1985.0,4861.0,5.0,3.0,2.0,4.0,9.0,8.0,1137.0,4005.0,136.0,135.0,517.0,1402.0,517.0,1515.0,157.0,580.0,385.0,316.0,google-nest-mini-gen2
44657,9.0,8.0,1069.0,5848.0,0.0,0.0,1.0,4.0,2.0,4.0,581.0,5424.0,1960.0,2238.0,517.0,1402.0,517.0,2422.0,226.0,680.0,5096.0,5397.0,google-nest-mini-gen2
44658,11.0,11.0,1197.0,8312.0,0.0,0.0,1.0,6.0,2.0,7.0,581.0,7732.0,325.0,324.0,517.0,1402.0,517.0,1473.0,226.0,511.0,962.0,523.0,google-nest-mini-gen2
44659,23.0,28.0,4441.0,9405.0,2.0,5.0,5.0,8.0,9.0,13.0,3201.0,7917.0,10998.0,8961.0,517.0,1402.0,963.0,1402.0,305.0,544.0,10863.0,8824.0,google-nest-mini-gen2
44660,71.0,209.0,7710.0,389336.0,2.0,4.0,3.0,186.0,8.0,193.0,3714.0,378452.0,3463.0,1165.0,517.0,1402.0,1402.0,8412.0,560.0,1017.0,3376.0,1081.0,google-nest-mini-gen2
44661,26.0,36.0,7433.0,6245.0,2.0,11.0,6.0,5.0,12.0,17.0,6049.0,4365.0,9639.0,6885.0,517.0,1402.0,1402.0,1402.0,582.0,508.0,9628.0,6874.0,google-nest-mini-gen2
44662,20.0,26.0,2362.0,7191.0,2.0,6.0,2.0,6.0,7.0,12.0,1278.0,5831.0,12664.0,9624.0,517.0,1402.0,517.0,2423.0,174.0,742.0,12608.0,9609.0,google-nest-mini-gen2
44663,19.0,24.0,2921.0,6291.0,2.0,5.0,3.0,5.0,7.0,10.0,1913.0,5035.0,13390.0,10479.0,517.0,1402.0,681.0,1513.0,257.0,561.0,13359.0,10449.0,google-nest-mini-gen2
44664,22.0,25.0,5454.0,6538.0,3.0,6.0,4.0,5.0,9.0,11.0,4266.0,5230.0,11466.0,10033.0,517.0,1402.0,1402.0,1514.0,543.0,551.0,11456.0,9996.0,google-nest-mini-gen2
44665,31.0,39.0,4645.0,7810.0,5.0,9.0,7.0,6.0,14.0,18.0,2953.0,5726.0,8231.0,6498.0,517.0,1402.0,528.0,1697.0,166.0,584.0,8210.0,6478.0,google-nest-mini-gen2
44666,30.0,30.0,15546.0,8605.0,2.0,3.0,11.0,6.0,17.0,12.0,13942.0,7037.0,8313.0,8313.0,517.0,1402.0,1402.0,1513.0,614.0,627.0,8216.0,8212.0,google-nest-mini-gen2
44667,28.0,36.0,3758.0,7430.0,4.0,5.0,6.0,5.0,12.0,14.0,2270.0,5514.0,13352.0,10300.0,517.0,1402.0,517.0,1402.0,158.0,473.0,13288.0,10261.0,google-nest-mini-gen2
44668,22.0,47.0,2450.0,45837.0,2.0,4.0,2.0,31.0,6.0,35.0,1262.0,43385.0,11483.0,5242.0,517.0,1402.0,519.0,2804.0,218.0,523.0,11467.0,5230.0,google-nest-mini-gen2
44669,20.0,26.0,2331.0,9930.0,2.0,6.0,2.0,7.0,6.0,13.0,1235.0,8570.0,12717.0,9665.0,517.0,1402.0,517.0,2424.0,212.0,747.0,12678.0,9628.0,google-nest-mini-gen2
44670,51.0,62.0,20153.0,12957.0,7.0,7.0,15.0,10.0,28.0,24.0,17377.0,9701.0,6225.0,5102.0,517.0,1402.0,1402.0,1402.0,512.0,634.0,6121.0,4994.0,google-nest-mini-gen2
