packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
28.0,24.0,13646.0,2818.0,1.0,4.0,10.0,3.0,16.0,8.0,12182.0,1562.0,8895.0,10442.0,589.0,212.0,1402.0,580.0,608.0,180.0,8888.0,10435.0,google-chromecast,1605550930.052
8.0,6.0,971.0,3006.0,1.0,0.0,1.0,2.0,2.0,2.0,547.0,2686.0,82.0,113.0,517.0,1402.0,517.0,1402.0,243.0,59.0,166.0,195.0,google-chromecast,1605551138.119
9.0,5.0,1045.0,3764.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3496.0,29.0,58.0,517.0,1402.0,517.0,1514.0,226.0,416.0,35.0,42.0,google-chromecast,1605551144.726
8.0,5.0,1005.0,3764.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3496.0,38.0,57.0,517.0,1402.0,517.0,1514.0,226.0,416.0,37.0,45.0,google-chromecast,1605551144.731
8.0,6.0,1005.0,3816.0,0.0,0.0,1.0,3.0,2.0,4.0,581.0,3496.0,38.0,48.0,517.0,1402.0,517.0,1402.0,226.0,553.0,42.0,50.0,google-chromecast,1605551144.731
10.0,7.0,1109.0,3982.0,0.0,0.0,1.0,3.0,2.0,4.0,581.0,3610.0,11.0,15.0,517.0,1402.0,517.0,1515.0,226.0,581.0,23.0,11.0,google-chromecast,1605551148.854
9.0,8.0,1057.0,4970.0,0.0,0.0,1.0,4.0,2.0,4.0,581.0,4546.0,24.0,21.0,517.0,1402.0,517.0,1402.0,226.0,325.0,30.0,16.0,google-chromecast,1605551148.948
12.0,14.0,1660.0,6307.0,1.0,3.0,1.0,4.0,4.0,7.0,1028.0,5563.0,485.0,410.0,175.0,1402.0,745.0,2378.0,286.0,865.0,840.0,834.0,google-chromecast,1605551150.422
11.0,11.0,1638.0,5568.0,1.0,2.0,1.0,3.0,4.0,5.0,1058.0,4988.0,37.0,37.0,175.0,1402.0,775.0,2377.0,299.0,887.0,38.0,50.0,google-chromecast,1605551152.84
11.0,11.0,1638.0,5570.0,1.0,2.0,1.0,3.0,4.0,5.0,1058.0,4990.0,32.0,32.0,175.0,1402.0,775.0,2379.0,299.0,888.0,39.0,39.0,google-chromecast,1605551305.826
11.0,11.0,1637.0,5569.0,1.0,2.0,1.0,3.0,4.0,5.0,1057.0,4989.0,36.0,36.0,175.0,1402.0,774.0,2378.0,299.0,888.0,50.0,48.0,google-chromecast,1605551318.569
105.0,108.0,36630.0,11349.0,12.0,54.0,25.0,4.0,42.0,69.0,31174.0,5725.0,12682.0,12326.0,589.0,212.0,1402.0,618.0,595.0,238.0,12675.0,12301.0,google-chromecast,1605551339.973
16.0,15.0,5268.0,2152.0,2.0,4.0,5.0,2.0,9.0,7.0,4440.0,1364.0,16025.0,17169.0,589.0,212.0,1402.0,580.0,526.0,205.0,16007.0,17133.0,google-chromecast,1605551339.995
37.0,33.0,18750.0,4144.0,3.0,5.0,14.0,5.0,24.0,13.0,16830.0,2420.0,9810.0,11036.0,589.0,212.0,1402.0,580.0,603.0,165.0,9799.0,11023.0,google-chromecast,1605551343.15
19.0,18.0,1964.0,4518.0,3.0,2.0,1.0,3.0,7.0,6.0,968.0,3574.0,13339.0,14124.0,517.0,1402.0,517.0,1402.0,163.0,558.0,13324.0,16566.0,google-chromecast,1605551379.253
32.0,32.0,3377.0,9173.0,3.0,4.0,2.0,9.0,12.0,19.0,1669.0,7501.0,7773.0,7773.0,517.0,1402.0,517.0,1514.0,141.0,523.0,7745.0,7738.0,google-chromecast,1605551385.448
61.0,76.0,7599.0,74538.0,2.0,3.0,4.0,52.0,8.0,64.0,4395.0,70578.0,4011.0,3209.0,517.0,1402.0,1402.0,2804.0,562.0,862.0,3997.0,3165.0,google-chromecast,1605551388.748
22.0,29.0,2650.0,7665.0,3.0,4.0,3.0,6.0,8.0,15.0,1498.0,6149.0,11439.0,8579.0,517.0,1402.0,517.0,1515.0,183.0,538.0,11431.0,8568.0,google-chromecast,1605551388.827
36.0,47.0,3322.0,75866.0,2.0,2.0,2.0,34.0,7.0,36.0,1442.0,73414.0,6861.0,5220.0,517.0,1402.0,615.0,4206.0,230.0,1259.0,6851.0,5210.0,google-chromecast,1605551388.909
70.0,78.0,8207.0,117400.0,2.0,2.0,4.0,64.0,8.0,66.0,4547.0,113336.0,3497.0,3133.0,517.0,1402.0,1402.0,4206.0,567.0,892.0,3478.0,3041.0,google-chromecast,1605551389.179
284.0,223.0,36302.0,398747.0,6.0,10.0,18.0,177.0,26.0,193.0,19626.0,387131.0,876.0,1117.0,517.0,1402.0,1402.0,8412.0,649.0,1061.0,841.0,1059.0,google-chromecast,1605551392.557
34.0,34.0,9803.0,7535.0,3.0,8.0,8.0,6.0,16.0,15.0,8003.0,5759.0,7408.0,7408.0,517.0,1402.0,1402.0,2423.0,511.0,763.0,7399.0,7379.0,google-chromecast,1605551392.688
25.0,27.0,2371.0,27089.0,2.0,2.0,2.0,15.0,6.0,17.0,1063.0,25677.0,10004.0,9234.0,517.0,1402.0,517.0,4206.0,182.0,1157.0,9994.0,9225.0,google-chromecast,1605551392.919
118.0,232.0,7848.0,488170.0,3.0,3.0,2.0,215.0,9.0,219.0,1680.0,476098.0,2116.0,1072.0,517.0,1402.0,675.0,7010.0,224.0,1221.0,2096.0,1060.0,google-chromecast,1605551396.411
32.0,52.0,2725.0,78641.0,2.0,2.0,2.0,39.0,6.0,41.0,1053.0,75929.0,7744.0,4707.0,517.0,1402.0,517.0,4206.0,180.0,1031.0,7732.0,4700.0,google-chromecast,1605551398.775
19.0,19.0,2164.0,5028.0,2.0,3.0,2.0,4.0,6.0,8.0,1168.0,4032.0,13337.0,13337.0,517.0,1402.0,517.0,1474.0,199.0,570.0,13329.0,13329.0,google-chromecast,1605551403.325
43.0,45.0,25540.0,7952.0,3.0,4.0,18.0,4.0,27.0,13.0,23296.0,5604.0,5794.0,5531.0,517.0,1402.0,1402.0,2423.0,637.0,748.0,5781.0,5510.0,google-chromecast,1605551444.696
28.0,29.0,14320.0,3261.0,1.0,3.0,11.0,3.0,17.0,8.0,12856.0,1745.0,8897.0,8579.0,589.0,212.0,1402.0,580.0,607.0,172.0,8887.0,8568.0,google-chromecast,1605551745.002
29.0,27.0,13384.0,3214.0,2.0,3.0,10.0,4.0,17.0,8.0,11868.0,1802.0,8580.0,9240.0,589.0,212.0,1402.0,580.0,603.0,173.0,8566.0,9225.0,google-chromecast,1605552045.036
8.0,5.0,1077.0,1068.0,0.0,0.0,1.0,1.0,2.0,2.0,653.0,792.0,2031.0,265.0,589.0,212.0,589.0,580.0,262.0,184.0,4532.0,164.0,google-chromecast,1605552116.004
22.0,22.0,5841.0,3150.0,2.0,3.0,5.0,2.0,9.0,9.0,4689.0,1998.0,11444.0,11444.0,589.0,212.0,1402.0,618.0,539.0,211.0,11433.0,11414.0,google-chromecast,1605552290.634
35.0,38.0,13203.0,4134.0,3.0,5.0,9.0,4.0,19.0,12.0,11367.0,2134.0,7161.0,6580.0,589.0,212.0,1402.0,580.0,543.0,164.0,7031.0,6439.0,google-chromecast,1605552344.979
28.0,25.0,13218.0,2802.0,2.0,3.0,10.0,2.0,17.0,8.0,11754.0,1494.0,8896.0,10008.0,589.0,212.0,1402.0,580.0,603.0,176.0,8887.0,9999.0,google-chromecast,1605552645.144
28.0,24.0,12456.0,2897.0,2.0,3.0,9.0,3.0,16.0,8.0,10992.0,1641.0,8897.0,10445.0,589.0,212.0,1402.0,580.0,603.0,170.0,8886.0,10434.0,google-chromecast,1605552945.252
917.0,1742.0,122295.0,3021056.0,18.0,94.0,63.0,1564.0,85.0,1676.0,74603.0,2930464.0,1947.0,1024.0,517.0,1402.0,1402.0,9814.0,634.0,1156.0,1932.0,999.0,google-chromecast,1605552940.267
956.0,1204.0,62825.0,2755073.0,41.0,2.0,21.0,1092.0,64.0,1117.0,8745.0,2692445.0,1882.0,1494.0,517.0,1402.0,851.0,11216.0,270.0,1238.0,1864.0,1476.0,google-chromecast,1605552949.543
22.0,22.0,5796.0,3095.0,2.0,3.0,4.0,2.0,9.0,9.0,4644.0,1943.0,11444.0,11444.0,589.0,212.0,1402.0,618.0,542.0,212.0,11427.0,11410.0,google-chromecast,1605553190.702
29.0,27.0,13261.0,2986.0,2.0,3.0,10.0,2.0,17.0,8.0,11745.0,1574.0,8579.0,9239.0,589.0,212.0,1402.0,580.0,603.0,172.0,8568.0,9227.0,google-chromecast,1605553245.334
26.0,24.0,13343.0,2896.0,1.0,3.0,10.0,3.0,16.0,8.0,11983.0,1640.0,9610.0,10446.0,589.0,212.0,1402.0,580.0,606.0,172.0,9603.0,10438.0,google-chromecast,1605553545.474
12.0,12.0,1660.0,6152.0,1.0,2.0,1.0,5.0,4.0,7.0,1028.0,5520.0,23.0,22.0,175.0,1402.0,745.0,1402.0,286.0,606.0,35.0,33.0,google-chromecast,1605553833.324
11.0,11.0,1694.0,5626.0,1.0,2.0,1.0,3.0,4.0,5.0,1114.0,5046.0,41.0,41.0,175.0,1402.0,831.0,2379.0,323.0,890.0,45.0,58.0,google-chromecast,1605553937.56
9.0,6.0,1057.0,3585.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3265.0,16.0,24.0,517.0,1402.0,517.0,1402.0,226.0,362.0,15.0,17.0,google-chromecast,1605553938.06
9.0,6.0,1045.0,3816.0,0.0,0.0,1.0,3.0,2.0,3.0,581.0,3496.0,15.0,23.0,517.0,1402.0,517.0,1514.0,226.0,416.0,20.0,27.0,google-chromecast,1605553938.06
10.0,7.0,1121.0,3982.0,0.0,0.0,1.0,3.0,2.0,4.0,581.0,3610.0,18.0,26.0,517.0,1402.0,517.0,1515.0,226.0,581.0,19.0,19.0,google-chromecast,1605553938.191
16.0,14.0,5267.0,2100.0,2.0,4.0,5.0,2.0,9.0,7.0,4439.0,1364.0,16020.0,18484.0,589.0,212.0,1402.0,580.0,526.0,205.0,16007.0,18454.0,google-chromecast,1605554072.373
40.0,35.0,18319.0,3692.0,4.0,6.0,13.0,2.0,25.0,13.0,16243.0,1864.0,12060.0,13833.0,589.0,212.0,1402.0,580.0,604.0,165.0,12051.0,13823.0,google-chromecast,1605554075.682
17.0,17.0,1904.0,4466.0,2.0,2.0,2.0,3.0,6.0,6.0,1012.0,3574.0,15026.0,15026.0,517.0,1402.0,517.0,1402.0,175.0,558.0,14983.0,18963.0,google-chromecast,1605554174.012
38.0,76.0,6429.0,74449.0,2.0,5.0,4.0,52.0,8.0,63.0,4445.0,70489.0,6499.0,3206.0,517.0,1402.0,1402.0,2804.0,564.0,688.0,6488.0,3166.0,google-chromecast,1605554177.724
27.0,25.0,2909.0,7967.0,2.0,3.0,3.0,8.0,7.0,14.0,1497.0,6659.0,9238.0,10007.0,517.0,1402.0,517.0,1515.0,191.0,517.0,9224.0,9989.0,google-chromecast,1605554178.122
71.0,168.0,5233.0,378761.0,2.0,2.0,2.0,156.0,7.0,158.0,1533.0,370017.0,3432.0,1438.0,517.0,1402.0,703.0,7010.0,253.0,1432.0,3417.0,1424.0,google-chromecast,1605554178.214
27.0,65.0,2904.0,76912.0,2.0,2.0,2.0,51.0,7.0,54.0,1480.0,73524.0,9238.0,3753.0,517.0,1402.0,646.0,2804.0,237.0,697.0,9219.0,3734.0,google-chromecast,1605554178.236
58.0,94.0,7558.0,116908.0,2.0,2.0,4.0,79.0,8.0,81.0,4534.0,112012.0,4237.0,2597.0,517.0,1402.0,1402.0,2804.0,567.0,802.0,4225.0,2493.0,google-chromecast,1605554178.856
129.0,223.0,21233.0,376258.0,3.0,8.0,13.0,184.0,19.0,199.0,14493.0,364654.0,1891.0,1090.0,517.0,1402.0,1402.0,7010.0,645.0,998.0,1880.0,1058.0,google-chromecast,1605554179.466
40.0,42.0,13542.0,8293.0,4.0,8.0,11.0,7.0,22.0,17.0,11454.0,6101.0,6274.0,5968.0,517.0,2804.0,1402.0,2804.0,516.0,829.0,6258.0,5932.0,google-chromecast,1605554182.767
47.0,51.0,29082.0,8070.0,3.0,5.0,20.0,4.0,32.0,14.0,26618.0,5398.0,5290.0,4867.0,517.0,1402.0,1402.0,2423.0,615.0,762.0,5276.0,4846.0,google-chromecast,1605554233.668
30.0,26.0,15648.0,3110.0,2.0,3.0,11.0,3.0,18.0,7.0,14080.0,1750.0,8284.0,9610.0,585.0,212.0,1402.0,580.0,607.0,212.0,8271.0,9596.0,google-chromecast,1605554534.081
28.0,25.0,14986.0,2998.0,1.0,3.0,11.0,3.0,17.0,8.0,13522.0,1690.0,8897.0,10010.0,585.0,212.0,1402.0,580.0,609.0,171.0,8887.0,10000.0,google-chromecast,1605554833.965
21.0,22.0,5822.0,3000.0,2.0,4.0,5.0,2.0,9.0,9.0,4722.0,1848.0,12016.0,11444.0,585.0,212.0,1402.0,618.0,541.0,218.0,12006.0,11415.0,google-chromecast,1605555079.695
30.0,28.0,14241.0,3677.0,2.0,3.0,10.0,5.0,18.0,11.0,12673.0,2213.0,8283.0,8897.0,585.0,212.0,1402.0,580.0,582.0,153.0,8272.0,8886.0,google-chromecast,1605555134.269
29.0,25.0,14871.0,2853.0,2.0,3.0,11.0,2.0,18.0,8.0,13355.0,1545.0,8579.0,10009.0,585.0,212.0,1402.0,580.0,602.0,173.0,8569.0,9998.0,google-chromecast,1605555434.136
28.0,25.0,14070.0,2847.0,2.0,3.0,10.0,3.0,17.0,8.0,12606.0,1539.0,8897.0,10009.0,585.0,212.0,1402.0,580.0,602.0,175.0,8887.0,9998.0,google-chromecast,1605555734.427
2077.0,3626.0,124902.0,6126968.0,40.0,0.0,21.0,3509.0,63.0,3538.0,8770.0,5938408.0,845.0,484.0,517.0,1402.0,894.0,11216.0,284.0,783.0,834.0,473.0,google-chromecast,1605555696.426
25.0,23.0,5997.0,3314.0,2.0,4.0,4.0,3.0,9.0,10.0,4677.0,2110.0,10012.0,10922.0,585.0,212.0,1402.0,617.0,543.0,207.0,10003.0,10894.0,google-chromecast,1605555979.675
31.0,27.0,15183.0,2977.0,1.0,4.0,11.0,2.0,17.0,9.0,13551.0,1565.0,8012.0,9244.0,585.0,212.0,1402.0,580.0,609.0,170.0,7993.0,9225.0,google-chromecast,1605556034.481
22.0,22.0,5648.0,2799.0,2.0,4.0,5.0,3.0,10.0,8.0,4496.0,1647.0,11445.0,11445.0,585.0,212.0,1402.0,580.0,511.0,194.0,11434.0,11413.0,google-chromecast,1605556153.826
28.0,25.0,14172.0,2712.0,3.0,3.0,10.0,2.0,18.0,8.0,12708.0,1404.0,8896.0,10009.0,585.0,212.0,1402.0,580.0,606.0,178.0,8885.0,9998.0,google-chromecast,1605556334.633
28.0,25.0,14619.0,2827.0,1.0,3.0,11.0,2.0,17.0,8.0,13155.0,1519.0,8897.0,10010.0,585.0,212.0,1402.0,580.0,605.0,176.0,8888.0,10000.0,google-chromecast,1605556634.534
21.0,22.0,5776.0,2998.0,2.0,4.0,4.0,2.0,9.0,9.0,4676.0,1846.0,12014.0,11442.0,585.0,212.0,1402.0,617.0,543.0,218.0,12005.0,11414.0,google-chromecast,1605556879.822
28.0,25.0,14278.0,2699.0,2.0,4.0,10.0,2.0,18.0,8.0,12814.0,1391.0,8897.0,10010.0,585.0,212.0,1402.0,580.0,606.0,179.0,8886.0,9998.0,google-chromecast,1605556934.834
32.0,27.0,14278.0,3146.0,2.0,4.0,10.0,3.0,17.0,9.0,12594.0,1734.0,7748.0,9237.0,585.0,212.0,1402.0,580.0,602.0,171.0,7741.0,9229.0,google-chromecast,1605557234.677
8.0,5.0,1073.0,1060.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,3982.0,6968.0,585.0,212.0,585.0,580.0,260.0,184.0,9694.0,12023.0,google-chromecast,1605557322.692
32.0,26.0,14539.0,2803.0,1.0,5.0,10.0,2.0,17.0,9.0,12855.0,1443.0,7748.0,9607.0,585.0,212.0,1402.0,580.0,603.0,174.0,7738.0,9597.0,google-chromecast,1605557535.013
21.0,22.0,5776.0,3226.0,2.0,3.0,4.0,3.0,9.0,9.0,4676.0,2074.0,12014.0,11442.0,585.0,212.0,1402.0,618.0,543.0,209.0,12006.0,11415.0,google-chromecast,1605557779.846
29.0,25.0,14747.0,2911.0,1.0,3.0,11.0,2.0,17.0,8.0,13231.0,1603.0,8580.0,10010.0,585.0,212.0,1402.0,580.0,606.0,170.0,8567.0,9996.0,google-chromecast,1605557834.91
7.0,5.0,1009.0,1060.0,0.0,0.0,1.0,1.0,2.0,2.0,649.0,792.0,14.0,19.0,585.0,212.0,585.0,580.0,260.0,184.0,12.0,12.0,google-chromecast,1605557895.091
28.0,24.0,14550.0,2779.0,2.0,3.0,11.0,3.0,18.0,7.0,13086.0,1523.0,8896.0,10444.0,585.0,212.0,1402.0,580.0,606.0,184.0,8885.0,10432.0,google-chromecast,1605558135.224
23.0,22.0,5700.0,2799.0,2.0,4.0,5.0,3.0,10.0,8.0,4496.0,1647.0,10925.0,11446.0,585.0,212.0,1402.0,580.0,511.0,194.0,10914.0,11414.0,google-chromecast,1605558393.192
28.0,25.0,14560.0,2661.0,1.0,4.0,11.0,2.0,17.0,8.0,13096.0,1353.0,8896.0,10008.0,585.0,212.0,1402.0,580.0,605.0,181.0,8887.0,9997.0,google-chromecast,1605558435.089
21.0,22.0,5776.0,3260.0,2.0,3.0,4.0,3.0,9.0,9.0,4676.0,2108.0,12015.0,11443.0,585.0,212.0,1402.0,617.0,543.0,208.0,12008.0,11415.0,google-chromecast,1605558679.989
27.0,25.0,14606.0,2833.0,1.0,3.0,11.0,2.0,17.0,8.0,13194.0,1525.0,9239.0,10009.0,585.0,212.0,1402.0,580.0,606.0,173.0,9228.0,9998.0,google-chromecast,1605558735.41
30.0,26.0,14531.0,2998.0,1.0,4.0,11.0,3.0,17.0,9.0,12951.0,1638.0,8282.0,9607.0,585.0,212.0,1402.0,580.0,604.0,176.0,8274.0,9598.0,google-chromecast,1605559035.207
28.0,28.0,14348.0,3007.0,2.0,3.0,10.0,2.0,18.0,8.0,12884.0,1543.0,8896.0,8896.0,585.0,212.0,1402.0,580.0,606.0,173.0,8885.0,8884.0,google-chromecast,1605559335.559
1379.0,2431.0,84589.0,3911532.0,30.0,1.0,16.0,2335.0,48.0,2357.0,7149.0,3785112.0,1273.0,722.0,594.0,212.0,940.0,8412.0,305.0,1064.0,1264.0,714.0,google-chromecast,1605559482.416
29.0,25.0,14384.0,3083.0,2.0,3.0,10.0,4.0,18.0,8.0,12868.0,1775.0,8580.0,10010.0,585.0,212.0,1402.0,580.0,601.0,172.0,8567.0,9996.0,google-chromecast,1605559635.488
45.0,44.0,11145.0,19524.0,4.0,5.0,7.0,14.0,15.0,25.0,8797.0,17228.0,7669.0,7847.0,585.0,212.0,1402.0,1402.0,580.0,520.0,7660.0,7818.0,google-chromecast,1605559677.179
28.0,25.0,14593.0,2958.0,1.0,3.0,11.0,3.0,17.0,8.0,13129.0,1650.0,8898.0,10010.0,585.0,212.0,1402.0,580.0,605.0,172.0,8886.0,9997.0,google-chromecast,1605559935.721
31.0,27.0,14675.0,2998.0,1.0,3.0,11.0,3.0,17.0,8.0,13055.0,1586.0,8007.0,9239.0,585.0,212.0,1402.0,580.0,605.0,174.0,7997.0,9228.0,google-chromecast,1605560235.65
21.0,22.0,5777.0,3343.0,2.0,3.0,4.0,4.0,9.0,9.0,4677.0,2191.0,12013.0,11440.0,585.0,212.0,1402.0,617.0,543.0,207.0,12006.0,11415.0,google-chromecast,1605560480.099
30.0,31.0,14308.0,3156.0,3.0,3.0,10.0,2.0,18.0,8.0,12740.0,1536.0,8282.0,8006.0,585.0,212.0,1402.0,580.0,606.0,172.0,8272.0,7996.0,google-chromecast,1605560535.808
22.0,22.0,5648.0,2799.0,2.0,4.0,5.0,3.0,10.0,8.0,4496.0,1647.0,11443.0,11443.0,585.0,212.0,1402.0,580.0,511.0,194.0,11435.0,11414.0,google-chromecast,1605560682.49
30.0,25.0,14788.0,2974.0,2.0,3.0,11.0,3.0,18.0,8.0,13220.0,1666.0,8281.0,10006.0,585.0,212.0,1402.0,580.0,602.0,175.0,8275.0,9999.0,google-chromecast,1605560835.737
29.0,25.0,14098.0,2921.0,2.0,3.0,10.0,2.0,17.0,8.0,12582.0,1613.0,8578.0,10007.0,585.0,212.0,1402.0,580.0,602.0,170.0,8570.0,9999.0,google-chromecast,1605561135.956
22.0,22.0,5960.0,3194.0,2.0,5.0,4.0,3.0,8.0,9.0,4796.0,2042.0,11451.0,11451.0,581.0,212.0,1402.0,651.0,590.0,238.0,11442.0,11404.0,google-chromecast,1605561379.415
21.0,22.0,5777.0,3057.0,2.0,3.0,4.0,3.0,9.0,9.0,4677.0,1905.0,12014.0,11442.0,585.0,212.0,1402.0,619.0,543.0,218.0,12006.0,11415.0,google-chromecast,1605561380.171
31.0,29.0,15513.0,2997.0,2.0,5.0,11.0,2.0,18.0,9.0,13881.0,1481.0,8007.0,8579.0,585.0,212.0,1402.0,580.0,605.0,174.0,7995.0,8566.0,google-chromecast,1605561436.009
28.0,25.0,14218.0,3107.0,1.0,3.0,10.0,4.0,17.0,8.0,12754.0,1799.0,8897.0,10009.0,585.0,212.0,1402.0,580.0,603.0,173.0,8887.0,9998.0,google-chromecast,1605561736.148
28.0,25.0,14765.0,2919.0,1.0,3.0,11.0,2.0,17.0,8.0,13301.0,1611.0,8896.0,10008.0,585.0,212.0,1402.0,580.0,607.0,170.0,8887.0,9998.0,google-chromecast,1605562036.138
21.0,22.0,5774.0,3477.0,2.0,3.0,4.0,4.0,9.0,9.0,4674.0,2325.0,12014.0,11442.0,585.0,212.0,1402.0,618.0,543.0,204.0,12005.0,11415.0,google-chromecast,1605562280.29
28.0,25.0,14212.0,2858.0,2.0,3.0,10.0,2.0,18.0,8.0,12748.0,1550.0,8897.0,10009.0,585.0,212.0,1402.0,580.0,606.0,171.0,8888.0,9999.0,google-chromecast,1605562336.314
22.0,22.0,5648.0,2799.0,2.0,4.0,5.0,3.0,10.0,8.0,4496.0,1647.0,11443.0,11443.0,585.0,212.0,1402.0,580.0,511.0,194.0,11435.0,11413.0,google-chromecast,1605562507.837
28.0,25.0,15035.0,2729.0,1.0,4.0,11.0,2.0,17.0,8.0,13571.0,1421.0,8896.0,10009.0,585.0,212.0,1402.0,580.0,609.0,178.0,8886.0,9999.0,google-chromecast,1605562636.35
28.0,25.0,13886.0,2775.0,2.0,3.0,10.0,2.0,17.0,8.0,12422.0,1467.0,8895.0,10007.0,585.0,212.0,1402.0,580.0,601.0,174.0,8888.0,9999.0,google-chromecast,1605562936.385
21.0,22.0,5774.0,3303.0,2.0,3.0,4.0,4.0,9.0,9.0,4674.0,2151.0,12014.0,11441.0,585.0,212.0,1402.0,618.0,543.0,207.0,12005.0,11414.0,google-chromecast,1605563180.336
32.0,26.0,14884.0,2871.0,1.0,4.0,11.0,2.0,17.0,9.0,13200.0,1511.0,7748.0,9608.0,585.0,212.0,1402.0,580.0,606.0,173.0,7740.0,9598.0,google-chromecast,1605563236.577
1226.0,2101.0,74389.0,4057062.0,30.0,2.0,16.0,2006.0,48.0,2026.0,7173.0,3947802.0,1469.0,857.0,594.0,212.0,880.0,11216.0,290.0,1997.0,1460.0,849.0,google-chromecast,1605563313.207
28.0,25.0,14180.0,2985.0,1.0,3.0,10.0,3.0,17.0,8.0,12716.0,1677.0,8895.0,10007.0,585.0,212.0,1402.0,580.0,603.0,171.0,8888.0,10000.0,google-chromecast,1605563536.635
29.0,25.0,14686.0,2869.0,1.0,3.0,11.0,3.0,17.0,8.0,13170.0,1561.0,8577.0,10007.0,585.0,212.0,1402.0,580.0,606.0,175.0,8570.0,10000.0,google-chromecast,1605563836.712
21.0,22.0,5776.0,3140.0,2.0,4.0,4.0,3.0,9.0,9.0,4676.0,1988.0,12015.0,11443.0,585.0,212.0,1402.0,618.0,543.0,214.0,12004.0,11413.0,google-chromecast,1605564080.479
29.0,25.0,14156.0,2997.0,2.0,3.0,10.0,3.0,17.0,8.0,12640.0,1689.0,8578.0,10007.0,585.0,212.0,1402.0,580.0,602.0,171.0,8570.0,9998.0,google-chromecast,1605564136.83
28.0,25.0,14328.0,2845.0,1.0,3.0,10.0,3.0,17.0,8.0,12864.0,1537.0,8895.0,10007.0,585.0,212.0,1402.0,580.0,603.0,176.0,8888.0,10000.0,google-chromecast,1605564436.916
21.0,21.0,2246.0,5485.0,2.0,3.0,2.0,5.0,7.0,9.0,1146.0,4385.0,12011.0,12011.0,517.0,1402.0,517.0,1514.0,164.0,548.0,11997.0,11991.0,google-chromecast,1605564616.542
22.0,22.0,5648.0,2799.0,2.0,4.0,5.0,3.0,10.0,8.0,4496.0,1647.0,11443.0,11443.0,585.0,212.0,1402.0,580.0,511.0,194.0,11435.0,11412.0,google-chromecast,1605564662.179
28.0,25.0,14739.0,2784.0,1.0,3.0,11.0,2.0,17.0,8.0,13275.0,1476.0,8897.0,10009.0,585.0,212.0,1402.0,580.0,606.0,176.0,8887.0,9998.0,google-chromecast,1605564737.03
21.0,22.0,5776.0,3522.0,2.0,3.0,4.0,5.0,9.0,9.0,4676.0,2370.0,12014.0,11441.0,585.0,212.0,1402.0,617.0,543.0,205.0,12005.0,11414.0,google-chromecast,1605564980.537
29.0,25.0,15463.0,2724.0,1.0,4.0,11.0,2.0,17.0,8.0,13947.0,1416.0,8577.0,10007.0,585.0,212.0,1402.0,580.0,613.0,178.0,8569.0,9998.0,google-chromecast,1605565037.081
28.0,25.0,14618.0,2793.0,1.0,4.0,11.0,2.0,17.0,8.0,13154.0,1485.0,8895.0,10006.0,585.0,212.0,1402.0,580.0,606.0,178.0,8888.0,9998.0,google-chromecast,1605565337.173
29.0,25.0,15182.0,2983.0,1.0,3.0,11.0,3.0,17.0,8.0,13666.0,1675.0,8578.0,10008.0,585.0,212.0,1402.0,580.0,610.0,174.0,8571.0,10000.0,google-chromecast,1605565637.312
40.0,45.0,10890.0,19658.0,4.0,5.0,7.0,15.0,15.0,24.0,8802.0,17310.0,8623.0,7643.0,585.0,212.0,1402.0,1402.0,595.0,595.0,8616.0,7602.0,google-chromecast,1605565880.522
29.0,25.0,14657.0,2874.0,1.0,4.0,11.0,3.0,17.0,8.0,13141.0,1566.0,8578.0,10008.0,585.0,212.0,1402.0,580.0,606.0,184.0,8568.0,9998.0,google-chromecast,1605565937.412
28.0,28.0,14018.0,3033.0,2.0,3.0,10.0,3.0,17.0,8.0,12554.0,1569.0,8895.0,8895.0,585.0,212.0,1402.0,580.0,602.0,175.0,8889.0,8888.0,google-chromecast,1605566237.486
25.0,22.0,5804.0,2799.0,2.0,4.0,5.0,3.0,10.0,8.0,4496.0,1647.0,10015.0,11445.0,585.0,212.0,1402.0,580.0,511.0,194.0,10002.0,11410.0,google-chromecast,1605566524.576
28.0,25.0,14843.0,2914.0,1.0,3.0,11.0,2.0,17.0,8.0,13379.0,1606.0,8895.0,10007.0,585.0,212.0,1402.0,580.0,608.0,170.0,8888.0,10000.0,google-chromecast,1605566537.569
22.0,22.0,5832.0,3360.0,2.0,3.0,4.0,4.0,9.0,9.0,4680.0,2208.0,11442.0,11441.0,585.0,212.0,1402.0,618.0,544.0,206.0,11433.0,11414.0,google-chromecast,1605566780.654
