packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
23.0,19.0,4423.0,5607.0,1.0,7.0,4.0,3.0,6.0,12.0,3459.0,4835.0,13636.0,16665.0,227.0,96.0,1360.0,2667.0,562.0,831.0,13593.0,16622.0,amazon-fire-tv-stick-4k,1603628965.709
12.0,13.0,1847.0,9535.0,0.0,1.0,1.0,8.0,3.0,9.0,1299.0,9003.0,71.0,7753.0,183.0,1360.0,990.0,1360.0,394.0,442.0,69.0,7698.0,amazon-fire-tv-stick-4k,1603629013.642
21.0,19.0,4096.0,5562.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,9943.0,11047.0,227.0,96.0,1360.0,2667.0,584.0,829.0,9898.0,11002.0,amazon-fire-tv-stick-4k,1603629164.603
26.0,25.0,10620.0,5802.0,0.0,6.0,8.0,4.0,9.0,12.0,9500.0,4790.0,647.0,1488.0,227.0,96.0,1360.0,1360.0,484.0,583.0,607.0,1446.0,amazon-fire-tv-stick-4k,1603629200.352
12.0,11.0,3472.0,7524.0,0.0,1.0,2.0,4.0,4.0,5.0,2960.0,7072.0,59.0,16564.0,188.0,1360.0,1360.0,3940.0,583.0,1350.0,64.0,49532.0,amazon-fire-tv-stick-4k,1603629258.847
16.0,14.0,3125.0,10439.0,0.0,1.0,2.0,6.0,5.0,8.0,2441.0,9867.0,330.0,12799.0,183.0,1360.0,1360.0,3928.0,474.0,1160.0,288.0,12752.0,amazon-fire-tv-stick-4k,1603629259.369
21.0,19.0,4137.0,5562.0,1.0,6.0,3.0,3.0,6.0,11.0,3265.0,4790.0,15001.0,16668.0,227.0,96.0,1360.0,2667.0,579.0,829.0,14955.0,16622.0,amazon-fire-tv-stick-4k,1603629565.769
19.0,21.0,1974.0,6718.0,0.0,9.0,1.0,4.0,3.0,15.0,1134.0,5866.0,571.0,1649.0,222.0,96.0,786.0,3488.0,291.0,1061.0,540.0,1615.0,amazon-fire-tv-stick-4k,1603629588.477
11.0,9.0,2016.0,6191.0,0.0,1.0,1.0,4.0,3.0,5.0,1544.0,5819.0,89.0,11660.0,181.0,1360.0,1237.0,3151.0,511.0,1084.0,98.0,30601.0,amazon-fire-tv-stick-4k,1603629784.669
21.0,18.0,4331.0,5522.0,1.0,6.0,4.0,3.0,6.0,11.0,3459.0,4790.0,14997.0,17643.0,227.0,96.0,1360.0,2667.0,562.0,829.0,14948.0,17594.0,amazon-fire-tv-stick-4k,1603629865.76
24.0,19.0,4934.0,5607.0,1.0,7.0,4.0,3.0,6.0,12.0,3930.0,4835.0,13056.0,16683.0,227.0,96.0,1360.0,2667.0,559.0,831.0,13012.0,16639.0,amazon-fire-tv-stick-4k,1603630166.055
21.0,18.0,4096.0,5522.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,15000.0,17646.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14953.0,17599.0,amazon-fire-tv-stick-4k,1603630465.724
21.0,17.0,4096.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,15039.0,537.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14998.0,501.0,amazon-fire-tv-stick-4k,1603630766.36
12.0,11.0,2637.0,7372.0,0.0,1.0,2.0,4.0,4.0,5.0,2125.0,6920.0,57.0,14936.0,218.0,1360.0,1360.0,3934.0,490.0,1367.0,62.0,44655.0,amazon-fire-tv-stick-4k,1603630937.732
20.0,21.0,2014.0,6718.0,0.0,9.0,1.0,4.0,3.0,15.0,1134.0,5866.0,688.0,4591.0,222.0,96.0,786.0,3488.0,291.0,1061.0,659.0,4555.0,amazon-fire-tv-stick-4k,1603630940.1
11.0,9.0,2119.0,6364.0,0.0,1.0,1.0,4.0,3.0,5.0,1647.0,5992.0,74.0,21937.0,213.0,1360.0,1308.0,3151.0,537.0,1075.0,92.0,57837.0,amazon-fire-tv-stick-4k,1603630963.786
13.0,11.0,2406.0,5585.0,1.0,3.0,2.0,3.0,4.0,6.0,1710.0,5005.0,25016.0,2324.0,185.0,2816.0,1162.0,2816.0,436.0,1024.0,23719.0,6902.0,amazon-fire-tv-stick-4k,1603631089.096
21.0,18.0,4579.0,5522.0,1.0,6.0,4.0,3.0,6.0,11.0,3695.0,4790.0,15000.0,17648.0,227.0,96.0,1360.0,2667.0,553.0,829.0,14953.0,17601.0,amazon-fire-tv-stick-4k,1603631165.705
21.0,18.0,4826.0,5522.0,1.0,6.0,4.0,4.0,6.0,12.0,3930.0,4790.0,15042.0,506.0,227.0,96.0,1360.0,1360.0,559.0,583.0,14999.0,470.0,amazon-fire-tv-stick-4k,1603631466.375
100.0,146.0,9392.0,15848.0,67.0,69.0,2.0,4.0,79.0,73.0,5348.0,9996.0,18016.0,12300.0,124.0,1360.0,659.0,4658.0,195.0,1490.0,17968.0,12252.0,amazon-fire-tv-stick-4k,1603631475.871
24.0,19.0,8336.0,5562.0,1.0,6.0,6.0,4.0,9.0,12.0,7344.0,4790.0,13079.0,478.0,227.0,96.0,1360.0,1360.0,610.0,583.0,13035.0,442.0,amazon-fire-tv-stick-4k,1603631866.328
11.0,9.0,1771.0,8309.0,0.0,1.0,1.0,4.0,3.0,5.0,1299.0,7937.0,77.0,10562.0,183.0,1360.0,990.0,3928.0,394.0,1270.0,79.0,27709.0,amazon-fire-tv-stick-4k,1603631958.577
17.0,12.0,2669.0,11159.0,0.0,1.0,2.0,6.0,4.0,7.0,1945.0,10667.0,49.0,10453.0,183.0,1360.0,1360.0,3928.0,507.0,1379.0,60.0,10390.0,amazon-fire-tv-stick-4k,1603632084.645
20.0,17.0,1997.0,6434.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,15818.0,526.0,222.0,96.0,786.0,3488.0,293.0,1047.0,15790.0,499.0,amazon-fire-tv-stick-4k,1603632504.153
21.0,19.0,4802.0,5562.0,1.0,6.0,4.0,4.0,6.0,12.0,3930.0,4790.0,14999.0,16665.0,227.0,96.0,1360.0,1360.0,559.0,583.0,14956.0,16622.0,amazon-fire-tv-stick-4k,1603632565.673
12.0,12.0,2637.0,7412.0,0.0,1.0,2.0,5.0,4.0,6.0,2125.0,6920.0,53.0,9639.0,218.0,1360.0,1360.0,2574.0,490.0,811.0,56.0,9597.0,amazon-fire-tv-stick-4k,1603632715.171
23.0,19.0,4659.0,5607.0,1.0,7.0,4.0,4.0,6.0,13.0,3695.0,4835.0,13668.0,475.0,227.0,96.0,1360.0,1360.0,553.0,593.0,13630.0,442.0,amazon-fire-tv-stick-4k,1603632866.272
21.0,22.0,4113.0,5775.0,0.0,9.0,3.0,3.0,5.0,14.0,3193.0,4883.0,515.0,986.0,227.0,96.0,1360.0,2667.0,590.0,837.0,473.0,941.0,amazon-fire-tv-stick-4k,1603632986.404
11.0,10.0,1449.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,941.0,6885.0,72.0,16272.0,183.0,1360.0,632.0,2720.0,226.0,854.0,68.0,45831.0,amazon-fire-tv-stick-4k,1603633355.992
33.0,28.0,12672.0,6320.0,0.0,12.0,10.0,3.0,11.0,18.0,11248.0,5188.0,359.0,3555.0,227.0,96.0,1360.0,2667.0,473.0,849.0,327.0,3517.0,amazon-fire-tv-stick-4k,1603633360.645
20.0,18.0,2021.0,6536.0,1.0,7.0,1.0,4.0,4.0,13.0,1165.0,5804.0,15828.0,498.0,222.0,96.0,786.0,3488.0,293.0,1053.0,15794.0,468.0,amazon-fire-tv-stick-4k,1603633899.047
23.0,20.0,4894.0,5647.0,1.0,7.0,4.0,4.0,6.0,13.0,3930.0,4835.0,13638.0,15790.0,227.0,96.0,1360.0,1360.0,559.0,593.0,13594.0,15746.0,amazon-fire-tv-stick-4k,1603633965.742
24.0,22.0,4723.0,5727.0,1.0,7.0,4.0,4.0,6.0,13.0,3695.0,4835.0,13043.0,14285.0,227.0,96.0,1360.0,1360.0,553.0,593.0,13003.0,14267.0,amazon-fire-tv-stick-4k,1603634265.746
141.0,52.0,17850.0,172094.0,1.0,1.0,9.0,44.0,12.0,45.0,12106.0,170002.0,28.0,76.0,185.0,1360.0,1360.0,14960.0,482.0,2477.0,59.0,82.0,amazon-fire-tv-stick-4k,1603634473.48
47.0,34.0,12932.0,47103.0,1.0,1.0,8.0,22.0,11.0,23.0,10948.0,45731.0,87.0,117.0,185.0,1360.0,1360.0,6087.0,482.0,1652.0,78.0,89.0,amazon-fire-tv-stick-4k,1603634473.494
86.0,44.0,15456.0,114486.0,1.0,1.0,9.0,32.0,12.0,33.0,11984.0,112714.0,55.0,106.0,185.0,1360.0,1360.0,12240.0,484.0,1808.0,64.0,85.0,amazon-fire-tv-stick-4k,1603634474.184
21.0,17.0,4096.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,15036.0,536.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14996.0,501.0,amazon-fire-tv-stick-4k,1603634566.331
11.0,11.0,2072.0,6271.0,0.0,1.0,1.0,5.0,3.0,6.0,1576.0,5819.0,102.0,11648.0,213.0,1360.0,1237.0,1791.0,504.0,596.0,124.0,34695.0,amazon-fire-tv-stick-4k,1603634585.042
12.0,11.0,2637.0,7372.0,0.0,1.0,2.0,4.0,4.0,5.0,2125.0,6920.0,61.0,9669.0,218.0,1360.0,1360.0,3934.0,490.0,1367.0,66.0,28847.0,amazon-fire-tv-stick-4k,1603634757.408
11.0,11.0,1611.0,8272.0,0.0,1.0,1.0,6.0,3.0,7.0,1127.0,7820.0,57.0,17013.0,183.0,1360.0,818.0,2568.0,313.0,752.0,69.0,50894.0,amazon-fire-tv-stick-4k,1603634830.829
12.0,10.0,1823.0,8379.0,0.0,2.0,1.0,4.0,3.0,6.0,1299.0,7967.0,72.0,9662.0,183.0,1360.0,990.0,3928.0,394.0,1297.0,69.0,27091.0,amazon-fire-tv-stick-4k,1603634854.819
19.0,17.0,1936.0,6434.0,1.0,5.0,1.0,4.0,4.0,11.0,1144.0,5742.0,16702.0,531.0,190.0,96.0,797.0,3488.0,300.0,1047.0,16667.0,500.0,amazon-fire-tv-stick-4k,1603634961.102
20.0,17.0,1997.0,6434.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,15832.0,542.0,222.0,96.0,786.0,3488.0,293.0,1047.0,15806.0,513.0,amazon-fire-tv-stick-4k,1603635175.045
21.0,18.0,5037.0,5522.0,1.0,6.0,4.0,3.0,6.0,11.0,4165.0,4790.0,14999.0,17645.0,227.0,96.0,1360.0,2667.0,577.0,829.0,14955.0,17601.0,amazon-fire-tv-stick-4k,1603635265.695
16.0,14.0,2807.0,6966.0,0.0,6.0,2.0,4.0,4.0,10.0,2087.0,6394.0,52.0,11108.0,177.0,1360.0,959.0,4080.0,373.0,1212.0,59.0,11045.0,amazon-fire-tv-stick-4k,1603635340.874
27.0,20.0,10951.0,5647.0,1.0,7.0,8.0,3.0,10.0,12.0,9827.0,4835.0,11538.0,15789.0,227.0,96.0,1360.0,2667.0,561.0,831.0,11497.0,15748.0,amazon-fire-tv-stick-4k,1603635565.687
21.0,17.0,4096.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,15036.0,536.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14996.0,501.0,amazon-fire-tv-stick-4k,1603635866.273
23.0,18.0,2141.0,6519.0,1.0,6.0,1.0,5.0,4.0,13.0,1165.0,5787.0,13665.0,500.0,222.0,96.0,786.0,2128.0,293.0,743.0,13633.0,471.0,amazon-fire-tv-stick-4k,1603636451.142
21.0,19.0,4331.0,5562.0,1.0,6.0,4.0,4.0,6.0,12.0,3459.0,4790.0,14999.0,16666.0,227.0,96.0,1360.0,1360.0,562.0,583.0,14951.0,16619.0,amazon-fire-tv-stick-4k,1603636465.7
13.0,11.0,2799.0,7419.0,0.0,1.0,2.0,4.0,4.0,5.0,2247.0,6967.0,65.0,16310.0,218.0,1360.0,1360.0,3934.0,486.0,1360.0,74.0,48719.0,amazon-fire-tv-stick-4k,1603636672.263
23.0,19.0,4894.0,5607.0,1.0,7.0,4.0,3.0,6.0,12.0,3930.0,4835.0,13634.0,16664.0,227.0,96.0,1360.0,2667.0,559.0,831.0,13593.0,16623.0,amazon-fire-tv-stick-4k,1603636765.677
21.0,18.0,4096.0,5522.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,4944.0,5817.0,227.0,96.0,1360.0,2667.0,584.0,829.0,4905.0,5778.0,amazon-fire-tv-stick-4k,1603636864.625
24.0,21.0,9119.0,5642.0,0.0,6.0,7.0,3.0,8.0,11.0,8091.0,4790.0,508.0,2154.0,227.0,96.0,1360.0,2720.0,501.0,837.0,473.0,2115.0,amazon-fire-tv-stick-4k,1603636907.736
11.0,9.0,1413.0,7257.0,0.0,1.0,1.0,4.0,3.0,5.0,941.0,6885.0,64.0,22182.0,183.0,2720.0,632.0,2720.0,226.0,1103.0,64.0,58504.0,amazon-fire-tv-stick-4k,1603636986.98
21.0,17.0,4649.0,5482.0,1.0,6.0,4.0,3.0,6.0,11.0,3777.0,4790.0,15036.0,535.0,227.0,96.0,1360.0,2667.0,554.0,829.0,14998.0,502.0,amazon-fire-tv-stick-4k,1603637366.302
25.0,24.0,4309.0,5931.0,0.0,11.0,3.0,3.0,5.0,16.0,3193.0,4959.0,445.0,4679.0,227.0,96.0,1360.0,2667.0,590.0,844.0,411.0,4641.0,amazon-fire-tv-stick-4k,1603637573.423
19.0,19.0,1950.0,6514.0,0.0,5.0,1.0,4.0,3.0,11.0,1134.0,5742.0,562.0,6454.0,222.0,96.0,786.0,2720.0,291.0,942.0,533.0,6416.0,amazon-fire-tv-stick-4k,1603637577.403
25.0,24.0,5250.0,5886.0,0.0,10.0,4.0,3.0,5.0,15.0,4134.0,4914.0,451.0,2367.0,227.0,96.0,1360.0,2667.0,543.0,841.0,419.0,2331.0,amazon-fire-tv-stick-4k,1603637820.145
21.0,22.0,4113.0,5775.0,0.0,9.0,3.0,3.0,5.0,14.0,3193.0,4883.0,538.0,1740.0,227.0,96.0,1360.0,2667.0,590.0,837.0,504.0,1702.0,amazon-fire-tv-stick-4k,1603638102.286
25.0,23.0,4285.0,5860.0,0.0,10.0,3.0,3.0,5.0,15.0,3193.0,4928.0,386.0,1161.0,227.0,96.0,1360.0,2667.0,590.0,841.0,355.0,1126.0,amazon-fire-tv-stick-4k,1603638396.677
134.0,180.0,11160.0,18680.0,67.0,101.0,2.0,6.0,79.0,107.0,5348.0,11468.0,13433.0,9981.0,124.0,2720.0,659.0,2720.0,195.0,1021.0,13389.0,9940.0,amazon-fire-tv-stick-4k,1603638377.5
14.0,11.0,2800.0,9438.0,0.0,1.0,2.0,5.0,4.0,6.0,2196.0,8986.0,52.0,10526.0,218.0,1360.0,1360.0,3934.0,487.0,1178.0,70.0,31401.0,amazon-fire-tv-stick-4k,1603638564.279
20.0,21.0,2014.0,6594.0,0.0,5.0,1.0,4.0,3.0,11.0,1134.0,5742.0,691.0,1188.0,222.0,96.0,786.0,4080.0,291.0,1191.0,659.0,1155.0,amazon-fire-tv-stick-4k,1603638806.991
23.0,18.0,8065.0,5522.0,1.0,6.0,6.0,3.0,8.0,11.0,7113.0,4790.0,13636.0,17647.0,227.0,96.0,1360.0,2667.0,592.0,829.0,13594.0,17605.0,amazon-fire-tv-stick-4k,1603639065.794
20.0,18.0,5232.0,5522.0,1.0,6.0,4.0,3.0,6.0,11.0,4400.0,4790.0,15790.0,17647.0,227.0,96.0,1360.0,2667.0,608.0,829.0,15750.0,17607.0,amazon-fire-tv-stick-4k,1603639365.822
11.0,10.0,1771.0,8349.0,0.0,1.0,1.0,5.0,3.0,6.0,1299.0,7937.0,75.0,11337.0,183.0,1360.0,990.0,2720.0,394.0,774.0,66.0,31850.0,amazon-fire-tv-stick-4k,1603639526.364
15.0,14.0,3557.0,11376.0,0.0,1.0,3.0,7.0,5.0,8.0,2925.0,10804.0,57.0,5048.0,183.0,1360.0,1360.0,3928.0,443.0,1248.0,55.0,4999.0,amazon-fire-tv-stick-4k,1603639565.246
11.0,9.0,2048.0,6191.0,0.0,1.0,1.0,4.0,3.0,5.0,1576.0,5819.0,81.0,11620.0,213.0,1360.0,1237.0,3151.0,504.0,1084.0,99.0,30524.0,amazon-fire-tv-stick-4k,1603639592.604
21.0,18.0,4096.0,5522.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,14997.0,17643.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14955.0,17601.0,amazon-fire-tv-stick-4k,1603639665.777
21.0,12.0,11985.0,5344.0,1.0,2.0,10.0,3.0,11.0,5.0,10885.0,4712.0,15009.0,2914.0,236.0,1408.0,1408.0,2899.0,457.0,1099.0,15003.0,9563.0,amazon-fire-tv-stick-4k,1603639800.968
24.0,17.0,8525.0,16706.0,1.0,3.0,7.0,7.0,9.0,10.0,7269.0,15814.0,13079.0,3862.0,204.0,4307.0,1408.0,4307.0,518.0,1607.0,13053.0,3806.0,amazon-fire-tv-stick-4k,1603639801.122
21.0,17.0,4096.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,15038.0,539.0,227.0,96.0,1360.0,2720.0,584.0,837.0,14997.0,504.0,amazon-fire-tv-stick-4k,1603639966.386
25.0,24.0,4544.0,5900.0,0.0,10.0,4.0,3.0,5.0,15.0,3428.0,4928.0,450.0,3613.0,227.0,96.0,1360.0,2667.0,555.0,841.0,414.0,3571.0,amazon-fire-tv-stick-4k,1603640248.853
20.0,22.0,1971.0,6758.0,0.0,9.0,1.0,5.0,3.0,16.0,1091.0,5866.0,551.0,4966.0,190.0,96.0,775.0,2128.0,292.0,752.0,523.0,4929.0,amazon-fire-tv-stick-4k,1603640270.137
20.0,17.0,2009.0,6434.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,15819.0,527.0,222.0,96.0,786.0,3488.0,293.0,1047.0,15788.0,499.0,amazon-fire-tv-stick-4k,1603640458.774
16.0,14.0,3137.0,10308.0,0.0,1.0,2.0,6.0,5.0,8.0,2441.0,9736.0,333.0,7918.0,183.0,1360.0,1360.0,3928.0,474.0,1157.0,284.0,7859.0,amazon-fire-tv-stick-4k,1603640512.511
12.0,12.0,2637.0,7412.0,0.0,1.0,2.0,5.0,4.0,6.0,2125.0,6920.0,67.0,11885.0,218.0,1360.0,1360.0,2574.0,490.0,811.0,69.0,11832.0,amazon-fire-tv-stick-4k,1603640540.749
30.0,25.0,14842.0,6031.0,1.0,7.0,11.0,3.0,14.0,13.0,13598.0,5019.0,336.0,5295.0,227.0,96.0,1360.0,2667.0,541.0,833.0,301.0,5251.0,amazon-fire-tv-stick-4k,1603640591.765
11.0,10.0,1613.0,8312.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7900.0,64.0,11786.0,183.0,1360.0,832.0,3928.0,320.0,1253.0,69.0,33157.0,amazon-fire-tv-stick-4k,1603640815.089
20.0,19.0,4049.0,5562.0,0.0,6.0,3.0,2.0,5.0,10.0,3193.0,4790.0,558.0,3466.0,227.0,96.0,1360.0,4027.0,590.0,1186.0,521.0,3425.0,amazon-fire-tv-stick-4k,1603640828.144
20.0,21.0,4073.0,5642.0,0.0,6.0,3.0,4.0,5.0,12.0,3193.0,4790.0,559.0,2850.0,227.0,96.0,1360.0,1360.0,590.0,583.0,522.0,2809.0,amazon-fire-tv-stick-4k,1603641122.756
20.0,17.0,2021.0,6465.0,1.0,6.0,1.0,4.0,4.0,12.0,1165.0,5773.0,15827.0,532.0,222.0,96.0,786.0,3488.0,293.0,1050.0,15791.0,500.0,amazon-fire-tv-stick-4k,1603641734.935
22.0,19.0,4619.0,5593.0,1.0,7.0,4.0,3.0,6.0,12.0,3695.0,4821.0,14285.0,16666.0,227.0,96.0,1360.0,2667.0,553.0,831.0,14244.0,16625.0,amazon-fire-tv-stick-4k,1603641765.865
24.0,19.0,4946.0,5638.0,1.0,8.0,4.0,3.0,6.0,13.0,3930.0,4866.0,13079.0,480.0,227.0,96.0,1360.0,2667.0,559.0,834.0,13036.0,444.0,amazon-fire-tv-stick-4k,1603642066.546
12.0,11.0,2637.0,7372.0,0.0,1.0,2.0,4.0,4.0,5.0,2125.0,6920.0,62.0,8382.0,218.0,1360.0,1360.0,3934.0,490.0,1367.0,60.0,24980.0,amazon-fire-tv-stick-4k,1603642442.947
21.0,18.0,4096.0,5522.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,14999.0,17646.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14958.0,17605.0,amazon-fire-tv-stick-4k,1603642465.735
25.0,20.0,8154.0,5647.0,1.0,7.0,6.0,3.0,8.0,12.0,7110.0,4835.0,12499.0,15788.0,227.0,96.0,1360.0,2667.0,591.0,831.0,12453.0,15743.0,amazon-fire-tv-stick-4k,1603642765.746
175.0,216.0,13232.0,21870.0,67.0,139.0,2.0,4.0,79.0,143.0,5348.0,13218.0,10331.0,8361.0,124.0,2720.0,659.0,3298.0,195.0,1321.0,10288.0,8317.0,amazon-fire-tv-stick-4k,1603642974.241
19.0,16.0,1957.0,6394.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,16696.0,561.0,222.0,96.0,786.0,4080.0,293.0,1191.0,16668.0,534.0,amazon-fire-tv-stick-4k,1603643010.766
21.0,18.0,4802.0,5522.0,1.0,6.0,4.0,3.0,6.0,11.0,3930.0,4790.0,14999.0,17646.0,227.0,96.0,1360.0,2667.0,559.0,829.0,14957.0,17604.0,amazon-fire-tv-stick-4k,1603643065.734
21.0,19.0,4343.0,5562.0,1.0,6.0,4.0,4.0,6.0,12.0,3459.0,4790.0,14994.0,16660.0,227.0,96.0,1360.0,1360.0,562.0,583.0,14942.0,16608.0,amazon-fire-tv-stick-4k,1603643365.746
21.0,18.0,4096.0,5522.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,14997.0,17643.0,227.0,96.0,1360.0,2667.0,584.0,829.0,14951.0,17597.0,amazon-fire-tv-stick-4k,1603643665.736
12.0,12.0,1823.0,9495.0,0.0,1.0,1.0,7.0,3.0,8.0,1299.0,9003.0,77.0,7090.0,183.0,1360.0,990.0,2720.0,394.0,736.0,69.0,7020.0,amazon-fire-tv-stick-4k,1603643746.735
11.0,10.0,2048.0,6231.0,0.0,1.0,1.0,4.0,3.0,5.0,1576.0,5819.0,86.0,13927.0,213.0,1360.0,1237.0,3151.0,504.0,1084.0,109.0,39164.0,amazon-fire-tv-stick-4k,1603643794.326
12.0,13.0,1460.0,8610.0,0.0,1.0,1.0,8.0,3.0,9.0,912.0,8078.0,94.0,13958.0,176.0,1360.0,610.0,1360.0,217.0,475.0,93.0,13888.0,amazon-fire-tv-stick-4k,1603643837.379
21.0,18.0,4096.0,5522.0,1.0,6.0,3.0,4.0,6.0,12.0,3224.0,4790.0,15051.0,521.0,227.0,96.0,1360.0,1360.0,584.0,583.0,14985.0,473.0,amazon-fire-tv-stick-4k,1603643966.61
11.0,10.0,1413.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,941.0,6885.0,63.0,19831.0,183.0,1360.0,632.0,2720.0,226.0,854.0,64.0,55924.0,amazon-fire-tv-stick-4k,1603644187.976
28.0,23.0,13137.0,5951.0,1.0,7.0,10.0,3.0,12.0,13.0,11985.0,5019.0,8274.0,10154.0,227.0,96.0,1360.0,2720.0,477.0,841.0,8231.0,10111.0,amazon-fire-tv-stick-4k,1603644288.139
19.0,16.0,1957.0,6394.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,16700.0,565.0,222.0,96.0,786.0,2720.0,293.0,942.0,16665.0,533.0,amazon-fire-tv-stick-4k,1603644337.0
302.0,157.0,366725.0,13302.0,1.0,18.0,265.0,4.0,269.0,33.0,354589.0,6998.0,257.0,497.0,227.0,96.0,1360.0,1360.0,673.0,633.0,224.0,460.0,amazon-fire-tv-stick-4k,1603644365.746
355.0,184.0,453761.0,14235.0,1.0,15.0,329.0,3.0,331.0,29.0,439529.0,6851.0,219.0,424.0,227.0,96.0,1360.0,2720.0,537.0,870.0,189.0,388.0,amazon-fire-tv-stick-4k,1603644365.762
366.0,200.0,470822.0,14634.0,2.0,14.0,338.0,2.0,343.0,26.0,456150.0,6622.0,212.0,389.0,227.0,96.0,1360.0,4027.0,516.0,1206.0,183.0,354.0,amazon-fire-tv-stick-4k,1603644365.763
11.0,10.0,1613.0,8312.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7900.0,64.0,19673.0,183.0,1360.0,832.0,3928.0,320.0,1253.0,62.0,55463.0,amazon-fire-tv-stick-4k,1603644436.92
13.0,11.0,2677.0,7372.0,0.0,1.0,2.0,5.0,4.0,6.0,2125.0,6920.0,53.0,12970.0,218.0,1360.0,1360.0,2720.0,490.0,851.0,62.0,38744.0,amazon-fire-tv-stick-4k,1603644438.686
19.0,14.0,4429.0,12153.0,0.0,1.0,4.0,9.0,6.0,10.0,3637.0,11581.0,140.0,5731.0,183.0,1360.0,832.0,3928.0,319.0,1015.0,98.0,5578.0,amazon-fire-tv-stick-4k,1603644627.729
11.0,10.0,1574.0,9203.0,0.0,1.0,1.0,4.0,3.0,5.0,1102.0,8791.0,58.0,10319.0,193.0,1360.0,783.0,3966.0,295.0,1294.0,66.0,29026.0,amazon-fire-tv-stick-4k,1603644647.019
11.0,10.0,1574.0,9203.0,0.0,1.0,1.0,5.0,3.0,6.0,1102.0,8791.0,55.0,11084.0,193.0,1360.0,783.0,3966.0,295.0,1208.0,60.0,31199.0,amazon-fire-tv-stick-4k,1603644654.746
12.0,10.0,1626.0,10011.0,0.0,1.0,1.0,5.0,3.0,6.0,1102.0,9599.0,61.0,11285.0,193.0,1360.0,783.0,3966.0,295.0,1233.0,57.0,31732.0,amazon-fire-tv-stick-4k,1603644654.882
23.0,19.0,4894.0,5607.0,1.0,7.0,4.0,3.0,6.0,12.0,3930.0,4835.0,13635.0,16666.0,227.0,96.0,1360.0,2720.0,559.0,840.0,13594.0,16625.0,amazon-fire-tv-stick-4k,1603644665.764
25.0,20.0,11144.0,5602.0,0.0,6.0,9.0,3.0,10.0,11.0,10112.0,4790.0,374.0,5782.0,227.0,96.0,1360.0,2667.0,533.0,829.0,338.0,5739.0,amazon-fire-tv-stick-4k,1603644775.647
21.0,17.0,4096.0,5482.0,1.0,6.0,3.0,3.0,6.0,11.0,3224.0,4790.0,15040.0,538.0,227.0,96.0,1360.0,2720.0,584.0,837.0,14998.0,502.0,amazon-fire-tv-stick-4k,1603645266.396
20.0,16.0,1997.0,6394.0,1.0,5.0,1.0,4.0,4.0,11.0,1165.0,5742.0,15826.0,565.0,222.0,96.0,786.0,3488.0,293.0,1047.0,15792.0,534.0,amazon-fire-tv-stick-4k,1603645761.085
20.0,19.0,4044.0,5562.0,1.0,6.0,3.0,4.0,6.0,12.0,3224.0,4790.0,15787.0,16663.0,227.0,96.0,1360.0,1360.0,584.0,583.0,15706.0,16620.0,amazon-fire-tv-stick-4k,1603645765.846
20.0,18.0,4997.0,5522.0,1.0,6.0,4.0,3.0,6.0,11.0,4165.0,4790.0,15790.0,17647.0,227.0,96.0,1360.0,2667.0,577.0,829.0,15746.0,17603.0,amazon-fire-tv-stick-4k,1603646065.875
